time,nodeId,x,y,z,node_type
74,10,396.078,361.192,32.493,0
74,11,343.408,412.104,32.523,0
74,12,395.693,350.653,32.53,0
74,13,342.484,389.526,32.694,0
74,14,395.446,339.957,32.512,0
74.1,0,407.562,412.589,32.498,0
74.1,1,397.388,411.992,32.498,0
74.1,2,406.26,402.886,32.498,0
74.1,3,387.636,412.038,32.499,0
74.1,4,405.265,393.215,32.498,0
74.1,5,377.704,411.675,32.497,0
74.1,6,403.929,383.621,32.499,0
74.1,7,365.449,412.155,32.502,0
74.1,8,398.256,374.404,32.489,0
74.1,9,353.638,412.04,32.549,0
74.1,10,396.287,360.999,32.492,0
74.1,11,343.098,412.788,32.53,0
74.1,12,395.898,350.339,32.53,0
74.1,13,342.525,391.025,32.679,0
74.1,14,395.645,339.551,32.51,0
74.2,0,408.209,413.142,32.498,0
74.2,1,397.901,412.532,32.498,0
74.2,2,406.886,403.355,32.498,0
74.2,3,387.985,412.578,32.499,0
74.2,4,405.845,393.552,32.498,0
74.2,5,377.925,412.244,32.497,0
74.2,6,404.477,383.82,32.499,0
74.2,7,365.492,412.713,32.501,0
74.2,8,398.41,374.387,32.489,0
74.2,9,353.514,412.574,32.554,0
74.2,10,396.487,360.802,32.49,0
74.2,11,342.804,413.489,32.537,0
74.2,12,396.095,350.023,32.529,0
74.2,13,342.524,392.522,32.665,0
74.2,14,395.836,339.144,32.509,0
74.3,0,408.856,413.691,32.498,0
74.3,1,398.412,413.066,32.498,0
74.3,2,407.515,403.821,32.498,0
74.3,3,388.334,413.111,32.499,0
74.3,4,406.426,393.886,32.498,0
74.3,5,378.143,412.804,32.497,0
74.3,6,405.026,384.023,32.499,0
74.3,7,365.554,413.26,32.5,0
74.3,8,398.551,374.358,32.489,0
74.3,9,353.41,413.131,32.558,0
74.3,10,396.678,360.604,32.489,0
74.3,11,342.53,414.206,32.542,0
74.3,12,396.284,349.708,32.528,0
74.3,13,342.614,394.019,32.698,0
74.3,14,396.019,338.738,32.507,0
74.4,0,409.505,414.235,32.498,0
74.4,1,398.923,413.594,32.498,0
74.4,2,408.146,404.282,32.498,0
74.4,3,388.682,413.637,32.499,0
74.4,4,407.009,394.217,32.498,0
74.4,5,378.361,413.355,32.497,0
74.4,6,405.577,384.231,32.499,0
74.4,7,365.634,413.795,32.499,0
74.4,8,398.682,374.318,32.489,0
74.4,9,353.328,413.707,32.56,0
74.4,10,396.862,360.406,32.488,0
74.4,11,342.273,414.932,32.547,0
74.4,12,396.466,349.395,32.527,0
74.4,13,342.688,395.447,32.73,0
74.4,14,396.196,338.334,32.505,0
74.5,0,410.155,414.775,32.498,0
74.5,1,399.434,414.114,32.498,0
74.5,2,408.78,404.74,32.498,0
74.5,3,389.031,414.155,32.499,0
74.5,4,407.595,394.548,32.498,0
74.5,5,378.579,413.897,32.497,0
74.5,6,406.132,384.443,32.499,0
74.5,7,365.732,414.321,32.499,0
74.5,8,398.802,374.268,32.49,0
74.5,9,353.271,414.294,32.562,0
74.5,10,397.037,360.21,32.487,0
74.5,11,342.052,415.632,32.55,0
74.5,12,396.641,349.086,32.526,0
74.5,13,342.745,396.815,32.76,0
74.5,14,396.367,337.936,32.504,0
74.6,0,410.805,415.312,32.498,0
74.6,1,399.943,414.627,32.498,0
74.6,2,409.416,405.195,32.498,0
74.6,3,389.381,414.665,32.498,0
74.6,4,408.184,394.878,32.498,0
74.6,5,378.799,414.43,32.498,0
74.6,6,406.691,384.661,32.499,0
74.6,7,365.848,414.838,32.498,0
74.6,8,398.913,374.211,32.49,0
74.6,9,353.24,414.886,32.563,0
74.6,10,397.205,360.018,32.486,0
74.6,11,341.864,416.307,32.553,0
74.6,12,396.808,348.783,32.525,0
74.6,13,342.784,398.13,32.789,0
74.6,14,396.531,337.544,32.502,0
74.7,0,411.458,415.847,32.498,0
74.7,1,400.454,415.133,32.498,0
74.7,2,410.054,405.648,32.498,0
74.7,3,389.732,415.167,32.498,0
74.7,4,408.775,395.208,32.498,0
74.7,5,379.02,414.954,32.498,0
74.7,6,407.255,384.885,32.499,0
74.7,7,365.981,415.347,32.497,0
74.7,8,399.017,374.149,32.49,0
74.7,9,353.235,415.479,32.562,0
74.7,10,397.366,359.832,32.485,0
74.7,11,341.705,416.957,32.556,0
74.7,12,396.97,348.488,32.523,0
74.7,13,342.803,399.397,32.815,0
74.7,14,396.69,337.16,32.501,0
74.8,0,412.111,416.38,32.498,0
74.8,1,400.965,415.631,32.498,0
74.8,2,410.695,406.099,32.498,0
74.8,3,390.086,415.662,32.498,0
74.8,4,409.371,395.539,32.498,0
74.8,5,379.244,415.47,32.498,0
74.8,6,407.826,385.115,32.499,0
74.8,7,366.131,415.847,32.497,0
74.8,8,399.114,374.082,32.491,0
74.8,9,353.258,416.068,32.561,0
74.8,10,397.52,359.651,32.484,0
74.8,11,341.574,417.582,32.558,0
74.8,12,397.125,348.202,32.522,0
74.8,13,342.8,400.623,32.84,0
74.8,14,396.843,336.786,32.499,0
74.9,0,412.766,416.912,32.498,0
74.9,1,401.477,416.122,32.498,0
