# 实时计算弹簧避障航线 (由前端地图驱动)
# Format: time, nodeId, x, y, z
389.484,14,16.664,30.000,195.040
389.485,1,-82.253,-15.175,195.109
389.491,5,50.461,6.400,195.120
389.506,8,99.545,-22.308,194.799
389.544,2,-50.280,4.933,194.800
389.551,4,33.652,20.000,194.800
389.631,0,-114.072,-34.903,194.799
389.648,7,83.377,-12.832,195.099
389.648,11,-66.369,-5.151,195.210
389.649,10,-98.368,-25.036,194.999
389.652,6,66.971,-3.231,194.810
389.659,9,115.798,-31.671,195.099
389.661,13,-0.481,34.782,195.220
389.664,12,-33.967,14.976,195.000
389.684,14,16.660,30.000,195.040
389.685,1,-82.254,-15.176,195.109
389.691,5,50.462,6.402,195.110
389.706,8,99.544,-22.308,194.799
389.744,2,-50.279,4.931,194.790
389.751,4,33.650,20.000,194.800
389.831,0,-114.071,-34.901,194.809
389.848,7,83.376,-12.831,195.099
389.848,11,-66.367,-5.152,195.210
389.849,10,-98.368,-25.037,194.999
389.852,6,66.971,-3.231,194.810
389.859,9,115.797,-31.671,195.099
389.859,13,-0.483,34.781,195.220
389.864,12,-33.966,14.974,195.000
389.884,14,16.657,30.000,195.030
389.885,1,-82.254,-15.176,195.109
389.891,5,50.462,6.403,195.110
389.906,8,99.543,-22.307,194.799
389.944,2,-50.278,4.929,194.800
389.951,4,33.649,20.000,194.800
390.031,0,-114.071,-34.899,194.809
390.048,7,83.375,-12.831,195.109
390.048,11,-66.365,-5.153,195.210
390.049,10,-98.368,-25.037,195.009
390.052,6,66.970,-3.230,194.810
390.059,9,115.796,-31.671,195.109
390.061,13,-0.485,34.781,195.210
390.064,12,-33.965,14.973,195.010
390.084,14,16.653,30.000,195.020
390.085,1,-82.255,-15.177,195.109
390.091,5,50.462,6.405,195.110
390.106,8,99.542,-22.306,194.799
390.144,2,-50.277,4.927,194.800
390.151,4,33.648,20.000,194.790
390.231,0,-114.071,-34.897,194.809
390.248,7,83.374,-12.831,195.109
390.248,11,-66.364,-5.154,195.210
390.249,10,-98.368,-25.037,195.009
390.252,6,66.969,-3.230,194.810
390.259,9,115.795,-31.671,195.109
390.259,13,-0.486,34.780,195.200
390.264,12,-33.964,14.971,195.010
390.284,14,16.650,30.000,195.020
390.285,1,-82.256,-15.178,195.109
390.291,5,50.463,6.406,195.110
390.306,8,99.542,-22.306,194.799
390.344,2,-50.276,4.925,194.800
390.351,4,33.648,20.000,194.790
390.431,0,-114.070,-34.896,194.799
390.448,7,83.373,-12.831,195.109
390.448,11,-66.362,-5.155,195.210
390.449,10,-98.368,-25.038,195.009
390.452,6,66.969,-3.229,194.800
390.459,9,115.794,-31.671,195.109
390.459,13,-0.487,34.779,195.200
390.464,12,-33.963,14.970,195.010
390.484,14,16.648,30.000,195.010
390.485,1,-82.256,-15.179,195.109
390.491,5,50.463,6.407,195.110
390.506,8,99.541,-22.305,194.799
390.544,2,-50.275,4.923,194.800
390.551,4,33.648,20.000,194.790
390.631,0,-114.070,-34.894,194.799
390.648,7,83.372,-12.830,195.109
390.648,11,-66.360,-5.156,195.210
390.649,10,-98.368,-25.039,195.009
390.652,6,66.968,-3.229,194.790
390.659,9,115.793,-31.671,195.119
390.659,13,-0.488,34.778,195.210
390.664,12,-33.962,14.969,195.010
390.684,14,16.645,30.000,195.000
390.685,1,-82.257,-15.179,195.109
390.691,5,50.464,6.408,195.110
390.706,8,99.540,-22.304,194.799
390.744,2,-50.273,4.921,194.800
390.751,4,33.648,20.000,194.790
390.831,0,-114.070,-34.892,194.799
390.848,7,83.371,-12.830,195.109
390.848,11,-66.358,-5.157,195.210
390.849,10,-98.367,-25.039,194.999
390.852,6,66.967,-3.228,194.790
390.859,9,115.792,-31.671,195.119
390.859,13,-0.489,34.777,195.210
390.864,12,-33.960,14.967,195.010
390.884,14,16.643,30.000,195.000
390.885,1,-82.258,-15.180,195.109
390.891,5,50.465,6.409,195.110
390.906,8,99.538,-22.303,194.799
390.944,2,-50.272,4.919,194.800
390.951,4,33.648,20.000,194.790
391.031,0,-114.070,-34.891,194.799
391.048,7,83.370,-12.829,195.109
391.048,11,-66.357,-5.158,195.210
391.049,10,-98.367,-25.040,194.999
391.052,6,66.966,-3.228,194.790
391.059,9,115.790,-31.672,195.119
391.059,13,-0.490,34.776,195.220
391.064,12,-33.959,14.966,195.000
391.084,14,16.642,30.000,195.000
391.085,1,-82.259,-15.181,195.099
391.091,5,50.465,6.410,195.110
391.106,8,99.537,-22.302,194.799
391.144,2,-50.270,4.917,194.800
391.151,4,33.649,20.000,194.790
391.231,0,-114.070,-34.889,194.799
391.248,7,83.369,-12.829,195.109
391.248,11,-66.355,-5.159,195.210
391.249,10,-98.367,-25.041,195.009
391.252,6,66.966,-3.228,194.790
391.259,9,115.789,-31.672,195.119
391.259,13,-0.490,34.775,195.220
391.264,12,-33.958,14.965,195.000
391.284,14,16.641,30.000,195.000
391.285,1,-82.260,-15.181,195.099
391.291,5,50.466,6.411,195.120
391.306,8,99.536,-22.301,194.799
391.344,2,-50.268,4.915,194.800
391.351,4,33.650,20.000,194.790
391.431,0,-114.071,-34.888,194.799
391.448,7,83.368,-12.828,195.109
391.448,11,-66.354,-5.160,195.210
391.449,10,-98.367,-25.041,195.009
391.452,6,66.965,-3.228,194.790
391.459,9,115.787,-31.672,195.119
391.459,13,-0.490,34.774,195.220
391.464,12,-33.956,14.964,195.000
391.484,14,16.640,30.000,195.000
391.485,1,-82.261,-15.182,195.099
391.491,5,50.467,6.411,195.120
391.506,8,99.535,-22.300,194.799
391.544,2,-50.266,4.913,194.790
391.551,4,33.651,20.000,194.790
391.631,0,-114.071,-34.886,194.799
391.647,10,-98.367,-25.042,195.009
391.648,7,83.367,-12.827,195.109
391.648,11,-66.353,-5.161,195.210
391.652,6,66.964,-3.228,194.790
391.659,9,115.786,-31.672,195.119
391.659,13,-0.489,34.773,195.210
391.664,12,-33.955,14.963,195.010
391.684,14,16.640,30.000,195.000
391.685,1,-82.262,-15.182,195.109
391.691,5,50.468,6.412,195.120
391.706,8,99.533,-22.299,194.799
391.744,2,-50.264,4.911,194.790
391.751,4,33.653,20.000,194.790
391.831,0,-114.072,-34.885,194.799
391.848,7,83.366,-12.826,195.109
391.848,11,-66.352,-5.162,195.210
391.849,10,-98.366,-25.043,195.009
391.852,6,66.963,-3.228,194.800
391.859,9,115.784,-31.672,195.109
391.859,13,-0.489,34.772,195.200
391.864,12,-33.953,14.962,195.010
391.884,14,16.640,30.000,194.990
391.885,1,-82.262,-15.182,195.109
391.891,5,50.469,6.412,195.120
391.906,8,99.532,-22.298,194.799
391.944,2,-50.262,4.910,194.780
391.951,4,33.654,20.000,194.800
392.031,0,-114.072,-34.883,194.799
392.047,10,-98.366,-25.044,195.009
392.048,7,83.365,-12.826,195.109
392.048,11,-66.351,-5.163,195.200
392.052,6,66.963,-3.228,194.800
392.059,9,115.783,-31.672,195.109
392.059,13,-0.488,34.771,195.200
392.064,12,-33.952,14.961,195.010
392.084,14,16.640,30.000,194.990
392.085,1,-82.263,-15.182,195.109
392.091,5,50.469,6.412,195.110
392.106,8,99.530,-22.298,194.799
392.144,2,-50.260,4.908,194.780
392.151,4,33.656,20.000,194.800
392.231,0,-114.073,-34.882,194.799
392.247,10,-98.366,-25.044,194.999
392.248,7,83.364,-12.825,195.109
392.248,11,-66.350,-5.163,195.200
392.252,6,66.962,-3.228,194.810
392.259,9,115.781,-31.672,195.099
392.259,13,-0.487,34.769,195.200
392.264,12,-33.950,14.960,195.010
392.284,14,16.641,30.000,194.990
392.285,1,-82.264,-15.183,195.109
392.291,5,50.470,6.413,195.110
392.306,8,99.528,-22.297,194.799
392.344,2,-50.258,4.906,194.780
392.351,4,33.658,20.000,194.800
392.431,0,-114.074,-34.881,194.799
392.447,10,-98.366,-25.045,194.999
392.448,7,83.364,-12.824,195.109
392.448,11,-66.349,-5.164,195.200
392.452,6,66.961,-3.228,194.810
392.459,9,115.779,-31.672,195.099
392.459,13,-0.486,34.768,195.200
392.464,12,-33.949,14.959,195.010
392.484,14,16.642,30.000,194.990
392.485,1,-82.265,-15.183,195.109
392.491,5,50.471,6.412,195.110
392.506,8,99.527,-22.296,194.809
392.544,2,-50.256,4.904,194.780
392.551,4,33.661,20.000,194.810
392.631,0,-114.074,-34.880,194.799
392.647,10,-98.365,-25.045,194.999
392.648,7,83.363,-12.823,195.109
392.648,11,-66.349,-5.165,195.190
392.652,6,66.961,-3.228,194.810
392.659,9,115.778,-31.672,195.099
392.659,13,-0.484,34.767,195.210
392.664,12,-33.947,14.958,195.000
392.684,14,16.644,30.000,194.990
392.685,1,-82.266,-15.182,195.109
392.691,5,50.472,6.412,195.110
392.706,8,99.525,-22.296,194.809
392.744,2,-50.253,4.903,194.790
392.751,4,33.663,20.000,194.810
392.831,0,-114.075,-34.879,194.799
392.847,10,-98.365,-25.046,194.999
392.848,7,83.363,-12.822,195.109
392.848,11,-66.348,-5.165,195.200
392.852,6,66.960,-3.228,194.800
392.859,9,115.776,-31.672,195.099
392.859,13,-0.483,34.766,195.210
392.864,12,-33.945,14.957,195.000
392.884,14,16.646,30.000,194.990
392.885,1,-82.266,-15.182,195.109
392.891,5,50.472,6.412,195.110
392.906,8,99.523,-22.295,194.809
392.944,2,-50.251,4.901,194.790
392.951,4,33.666,20.000,194.810
393.031,0,-114.076,-34.878,194.799
393.047,10,-98.365,-25.046,194.999
393.048,7,83.362,-12.821,195.109
393.048,11,-66.348,-5.165,195.200
393.052,6,66.960,-3.228,194.800
393.059,9,115.774,-31.672,195.099
393.059,13,-0.481,34.765,195.210
393.064,12,-33.943,14.956,195.000
393.084,14,16.648,30.000,194.990
393.085,1,-82.267,-15.182,195.109
393.091,5,50.473,6.412,195.110
393.106,8,99.521,-22.295,194.809
393.144,2,-50.249,4.899,194.790
393.151,4,33.668,20.000,194.800
393.231,0,-114.077,-34.878,194.789
393.247,10,-98.365,-25.046,194.999
393.248,7,83.362,-12.819,195.109
393.248,11,-66.348,-5.165,195.200
393.252,6,66.959,-3.228,194.790
393.259,9,115.773,-31.672,195.099
393.259,13,-0.479,34.764,195.210
393.264,12,-33.941,14.956,195.000
393.284,14,16.650,30.000,194.990
393.285,1,-82.268,-15.182,195.109
393.291,5,50.473,6.411,195.110
393.306,8,99.519,-22.294,194.809
393.344,2,-50.247,4.898,194.800
393.351,4,33.671,20.000,194.800
393.431,0,-114.077,-34.877,194.789
393.447,10,-98.365,-25.046,194.999
393.448,7,83.362,-12.818,195.099
393.448,11,-66.348,-5.166,195.200
393.452,6,66.959,-3.228,194.790
393.459,9,115.771,-31.672,195.099
393.459,13,-0.478,34.763,195.210
393.464,12,-33.939,14.955,195.000
393.484,14,16.652,30.000,194.990
393.485,1,-82.268,-15.181,195.109
393.491,5,50.474,6.410,195.110
393.506,8,99.518,-22.294,194.809
393.544,2,-50.245,4.897,194.800
393.551,4,33.674,20.000,194.790
393.631,0,-114.078,-34.876,194.789
393.647,10,-98.365,-25.046,194.999
393.648,7,83.362,-12.817,195.099
393.648,11,-66.348,-5.166,195.200
393.652,6,66.959,-3.228,194.790
393.659,9,115.770,-31.671,195.099
393.659,13,-0.476,34.762,195.210
393.664,12,-33.937,14.954,195.010
393.684,14,16.655,30.000,195.000
393.685,1,-82.269,-15.180,195.109
393.691,5,50.474,6.410,195.110
393.706,8,99.516,-22.294,194.809
393.744,2,-50.243,4.895,194.800
393.751,4,33.676,20.000,194.790
393.831,0,-114.078,-34.876,194.789
393.847,10,-98.365,-25.046,194.999
393.848,7,83.362,-12.815,195.099
393.848,11,-66.348,-5.165,195.200
393.852,6,66.959,-3.227,194.790
393.859,9,115.768,-31.671,195.099
393.859,13,-0.474,34.761,195.210
393.864,12,-33.935,14.953,195.010
393.884,14,16.658,30.000,195.000
393.885,1,-82.269,-15.180,195.119
393.891,5,50.474,6.409,195.110
393.906,8,99.514,-22.294,194.809
393.944,2,-50.241,4.894,194.800
393.951,4,33.679,20.000,194.790
394.031,0,-114.079,-34.876,194.789
394.047,10,-98.366,-25.046,194.999
394.048,7,83.362,-12.814,195.099
394.048,11,-66.349,-5.165,195.200
394.052,6,66.958,-3.227,194.790
394.059,9,115.767,-31.670,195.099
394.059,13,-0.472,34.760,195.210
394.064,12,-33.932,14.953,195.010
394.084,14,16.661,30.000,195.000
394.085,1,-82.269,-15.179,195.119
394.091,5,50.475,6.408,195.110
394.106,8,99.512,-22.294,194.809
394.144,2,-50.240,4.893,194.790
394.151,4,33.682,20.000,194.790
394.231,0,-114.079,-34.875,194.789
394.247,10,-98.366,-25.045,194.999
394.248,7,83.363,-12.813,195.099
394.248,11,-66.349,-5.165,195.200
394.252,6,66.958,-3.227,194.790
394.259,9,115.766,-31.669,195.099
394.259,13,-0.470,34.759,195.210
394.264,12,-33.930,14.952,195.000
394.284,14,16.664,30.000,195.010
394.285,1,-82.270,-15.178,195.119
394.291,5,50.475,6.408,195.100
394.306,8,99.510,-22.295,194.799
394.344,2,-50.238,4.892,194.790
394.351,4,33.684,20.000,194.790
394.431,0,-114.079,-34.875,194.789
394.447,10,-98.366,-25.045,194.999
394.448,7,83.363,-12.811,195.099
394.448,11,-66.349,-5.164,195.200
394.452,6,66.958,-3.227,194.790
394.459,9,115.765,-31.669,195.099
394.459,13,-0.468,34.758,195.200
394.464,12,-33.928,14.951,195.000
394.484,14,16.667,30.000,195.010
394.485,1,-82.270,-15.178,195.119
394.491,5,50.475,6.407,195.100
394.506,8,99.509,-22.295,194.799
394.544,2,-50.237,4.890,194.790
394.551,4,33.686,20.000,194.790
394.631,0,-114.079,-34.875,194.789
394.647,10,-98.367,-25.044,194.999
394.648,7,83.363,-12.810,195.099
394.648,11,-66.350,-5.163,195.200
394.652,6,66.958,-3.227,194.800
394.659,9,115.764,-31.668,195.109
394.659,13,-0.467,34.757,195.200
394.664,12,-33.926,14.951,194.990
394.684,14,16.670,30.000,195.010
394.685,1,-82.270,-15.177,195.109
394.691,5,50.476,6.406,195.100
394.706,8,99.507,-22.296,194.799
394.744,2,-50.235,4.889,194.800
394.751,4,33.688,20.000,194.800
394.831,0,-114.079,-34.874,194.789
394.847,10,-98.367,-25.043,194.999
394.848,7,83.364,-12.808,195.099
394.848,11,-66.351,-5.162,195.200
394.852,6,66.959,-3.226,194.800
394.859,9,115.763,-31.667,195.119
394.859,13,-0.465,34.756,195.200
394.864,12,-33.924,14.950,194.990
394.884,14,16.673,30.000,195.010
394.885,1,-82.270,-15.176,195.109
394.891,5,50.476,6.405,195.100
394.906,8,99.506,-22.296,194.799
394.944,2,-50.234,4.888,194.800
394.951,4,33.690,20.000,194.800
395.031,0,-114.079,-34.874,194.789
395.048,7,83.364,-12.807,195.099
395.048,11,-66.351,-5.161,195.200
395.049,10,-98.368,-25.042,194.999
395.052,6,66.959,-3.226,194.800
395.059,9,115.762,-31.666,195.119
395.059,13,-0.463,34.755,195.200
395.064,12,-33.922,14.950,194.990
395.084,14,16.677,30.000,195.010
395.085,1,-82.270,-15.175,195.109
395.091,5,50.476,6.404,195.100
395.106,8,99.504,-22.297,194.799
395.144,2,-50.233,4.887,194.800
395.151,4,33.692,20.000,194.800
395.231,0,-114.078,-34.874,194.799
395.248,7,83.365,-12.805,195.109
395.248,11,-66.352,-5.160,195.210
395.249,10,-98.369,-25.040,195.009
395.252,6,66.959,-3.225,194.800
395.259,9,115.762,-31.665,195.119
395.259,13,-0.462,34.754,195.200
395.264,12,-33.920,14.949,195.000
395.284,14,16.680,30.000,195.010
395.285,1,-82.270,-15.174,195.109
395.291,5,50.476,6.404,195.100
395.306,8,99.503,-22.298,194.789
395.344,2,-50.232,4.886,194.800
395.351,4,33.694,20.000,194.800
395.431,0,-114.078,-34.874,194.799
395.448,7,83.366,-12.803,195.109
395.448,11,-66.352,-5.159,195.210
395.449,10,-98.369,-25.039,194.999
395.452,6,66.960,-3.225,194.800
395.459,9,115.761,-31.665,195.119
395.459,13,-0.461,34.754,195.200
395.464,12,-33.918,14.949,195.000
395.484,14,16.683,30.000,195.010
395.485,1,-82.270,-15.173,195.099
395.491,5,50.476,6.403,195.110
395.506,8,99.502,-22.298,194.799
395.551,4,33.695,20.000,194.790
395.552,2,-50.231,4.885,194.810
395.631,0,-114.077,-34.874,194.799
395.648,7,83.366,-12.802,195.109
395.648,11,-66.353,-5.158,195.210
395.649,10,-98.370,-25.037,194.999
395.652,6,66.960,-3.225,194.800
395.659,9,115.761,-31.664,195.119
395.659,13,-0.459,34.753,195.200
395.664,12,-33.916,14.949,195.010
395.684,14,16.686,30.000,195.010
395.685,1,-82.270,-15.172,195.099
395.691,5,50.476,6.402,195.130
395.706,8,99.502,-22.299,194.799
395.751,4,33.696,20.000,194.790
395.752,2,-50.230,4.884,194.800
395.831,0,-114.077,-34.873,194.799
395.847,10,-98.371,-25.036,194.999
395.848,7,83.367,-12.800,195.109
395.848,11,-66.353,-5.156,195.210
395.852,6,66.961,-3.224,194.800
395.859,9,115.761,-31.663,195.109
395.859,13,-0.458,34.752,195.200
395.864,12,-33.914,14.949,195.010
395.884,14,16.689,30.000,195.010
395.885,1,-82.270,-15.172,195.109
395.891,5,50.477,6.402,195.140
395.906,8,99.501,-22.300,194.799
395.951,4,33.697,20.000,194.800
395.952,2,-50.230,4.884,194.800
396.033,0,-114.076,-34.873,194.799
396.047,10,-98.372,-25.034,194.999
396.048,7,83.367,-12.799,195.109
396.048,11,-66.354,-5.155,195.210
396.052,6,66.961,-3.223,194.800
396.059,9,115.761,-31.662,195.109
396.059,13,-0.457,34.752,195.200
396.064,12,-33.913,14.949,195.010
396.084,14,16.692,30.000,195.010
396.085,1,-82.270,-15.171,195.109
396.091,5,50.477,6.401,195.140
396.106,8,99.501,-22.301,194.799
396.151,4,33.698,20.000,194.810
396.152,2,-50.229,4.883,194.790
396.233,0,-114.075,-34.873,194.799
396.247,10,-98.373,-25.032,194.999
396.248,7,83.368,-12.797,195.109
396.248,11,-66.354,-5.154,195.210
396.252,6,66.961,-3.222,194.800
396.259,9,115.762,-31.661,195.109
396.259,13,-0.456,34.751,195.200
396.264,12,-33.911,14.948,195.010
396.284,14,16.694,30.000,195.010
396.285,1,-82.269,-15.170,195.109
396.291,5,50.477,6.401,195.130
396.306,8,99.500,-22.302,194.809
396.351,4,33.698,20.000,194.810
396.352,2,-50.229,4.882,194.790
396.433,0,-114.075,-34.873,194.799
396.447,10,-98.373,-25.030,195.009
396.448,7,83.368,-12.795,195.109
396.448,11,-66.354,-5.152,195.210
396.452,6,66.962,-3.222,194.790
396.459,9,115.762,-31.660,195.109
396.459,13,-0.455,34.751,195.210
396.464,12,-33.909,14.948,195.000
396.484,14,16.697,30.000,195.010
396.485,1,-82.269,-15.169,195.109
396.491,5,50.477,6.400,195.120
396.508,8,99.500,-22.303,194.799
396.551,4,33.699,20.000,194.810
396.552,2,-50.229,4.881,194.800
396.633,0,-114.074,-34.872,194.799
396.647,10,-98.374,-25.029,195.009
396.648,7,83.368,-12.794,195.109
396.648,11,-66.355,-5.151,195.210
396.652,6,66.962,-3.221,194.790
396.659,13,-0.455,34.750,195.210
396.660,9,115.762,-31.659,195.109
396.664,12,-33.908,14.948,195.000
396.684,14,16.700,30.000,195.000
396.685,1,-82.269,-15.169,195.119
396.691,5,50.477,6.400,195.110
396.708,8,99.500,-22.303,194.789
396.751,4,33.699,20.000,194.810
396.752,2,-50.229,4.881,194.800
396.833,0,-114.073,-34.872,194.799
396.848,7,83.369,-12.792,195.109
396.848,11,-66.355,-5.149,195.210
396.849,10,-98.375,-25.027,195.009
396.852,6,66.963,-3.220,194.790
396.859,13,-0.454,34.750,195.210
396.860,9,115.763,-31.658,195.109
396.864,12,-33.907,14.948,195.010
396.884,14,16.702,30.000,195.000
396.885,1,-82.268,-15.168,195.109
396.891,5,50.478,6.400,195.100
396.908,8,99.501,-22.304,194.789
396.951,4,33.699,20.000,194.800
396.952,2,-50.229,4.880,194.800
397.033,0,-114.072,-34.872,194.799
397.048,7,83.369,-12.791,195.109
397.048,11,-66.355,-5.148,195.210
397.049,10,-98.376,-25.025,195.009
397.052,6,66.963,-3.219,194.790
397.059,13,-0.453,34.750,195.210
397.060,9,115.764,-31.657,195.109
397.064,12,-33.905,14.948,195.010
397.084,14,16.705,30.000,194.990
397.085,1,-82.268,-15.168,195.109
397.091,5,50.478,6.400,195.090
397.108,8,99.501,-22.305,194.779
397.151,4,33.699,20.000,194.800
397.152,2,-50.229,4.880,194.800
397.233,0,-114.071,-34.872,194.799
397.248,7,83.369,-12.789,195.109
397.248,11,-66.355,-5.146,195.210
397.249,10,-98.376,-25.023,194.999
397.252,6,66.964,-3.218,194.790
397.260,9,115.764,-31.656,195.109
397.261,13,-0.453,34.750,195.210
397.264,12,-33.904,14.948,195.010
397.284,14,16.707,30.000,194.990
397.285,1,-82.267,-15.167,195.099
397.291,5,50.478,6.400,195.090
397.308,8,99.501,-22.306,194.779
397.351,4,33.698,20.000,194.800
397.354,2,-50.229,4.880,194.800
397.433,0,-114.070,-34.872,194.799
397.447,10,-98.377,-25.021,194.999
397.448,7,83.370,-12.788,195.109
397.448,11,-66.355,-5.145,195.210
397.452,6,66.964,-3.217,194.800
397.460,9,115.765,-31.655,195.109
397.461,13,-0.452,34.750,195.210
397.464,12,-33.903,14.948,195.020
397.484,14,16.709,30.000,194.990
397.485,1,-82.267,-15.166,195.099
397.491,5,50.478,6.400,195.090
397.508,8,99.502,-22.306,194.789
397.551,4,33.698,20.000,194.790
397.554,2,-50.229,4.879,194.800
397.633,0,-114.070,-34.872,194.799
397.647,10,-98.377,-25.020,194.999
397.648,7,83.370,-12.786,195.109
397.648,11,-66.355,-5.143,195.210
397.652,6,66.965,-3.216,194.800
397.659,13,-0.451,34.750,195.210
397.660,9,115.766,-31.655,195.109
397.664,12,-33.902,14.949,195.010
397.684,14,16.711,30.000,194.990
397.685,1,-82.266,-15.166,195.099
397.691,5,50.479,6.400,195.090
397.708,8,99.502,-22.307,194.789
397.751,4,33.698,20.000,194.790
397.754,2,-50.230,4.879,194.790
397.833,0,-114.069,-34.871,194.799
397.847,10,-98.377,-25.018,194.999
397.848,7,83.370,-12.785,195.119
397.848,11,-66.355,-5.142,195.210
397.852,6,66.965,-3.215,194.800
397.859,13,-0.450,34.750,195.200
397.860,9,115.767,-31.654,195.109
397.864,12,-33.901,14.949,195.010
397.884,14,16.713,30.000,194.990
397.885,1,-82.266,-15.165,195.099
397.891,5,50.479,6.400,195.100
397.908,8,99.503,-22.307,194.799
397.951,4,33.697,20.000,194.790
397.954,2,-50.230,4.879,194.790
398.033,0,-114.068,-34.871,194.799
398.047,10,-98.378,-25.016,194.999
398.048,7,83.370,-12.784,195.119
398.048,11,-66.355,-5.140,195.210
398.052,6,66.965,-3.214,194.800
398.059,13,-0.449,34.750,195.200
398.060,9,115.768,-31.653,195.109
398.064,12,-33.900,14.949,195.010
398.084,14,16.715,30.000,194.990
398.085,1,-82.265,-15.165,195.099
398.091,5,50.479,6.400,195.100
398.108,8,99.504,-22.308,194.799
398.151,4,33.697,20.000,194.800
398.154,2,-50.231,4.879,194.790
398.233,0,-114.068,-34.871,194.799
398.247,10,-98.378,-25.015,194.999
398.248,7,83.370,-12.783,195.119
398.248,11,-66.355,-5.139,195.210
398.252,6,66.966,-3.213,194.800
398.259,13,-0.449,34.750,195.200
398.260,9,115.770,-31.652,195.099
398.264,12,-33.899,14.949,195.010
398.284,14,16.717,30.000,195.000
398.285,1,-82.264,-15.165,195.099
398.291,5,50.479,6.401,195.100
398.308,8,99.504,-22.308,194.799
398.351,4,33.697,20.000,194.810
398.354,2,-50.232,4.879,194.790
398.433,0,-114.068,-34.871,194.799
398.447,10,-98.378,-25.013,194.999
