# ==========================================
# v3.1 轨迹 | v_formation | dt=0.1
# 0,0,30 -> 571,567,30
# time(s),nodeId,x(m),y(m),z(m)
# ==========================================
3.900,12,25.127,-76.722,33.521
3.900,13,-93.794,24.971,33.521
3.900,14,25.138,-93.685,33.521
4.000,0,25.767,25.766,33.634
4.000,1,8.789,25.755,33.634
4.000,2,25.779,8.803,33.634
4.000,3,-8.189,25.743,33.634
4.000,4,25.790,-8.160,33.634
4.000,5,-25.167,25.731,33.634
4.000,6,25.802,-25.123,33.634
4.000,7,-42.145,25.720,33.634
4.000,8,25.814,-42.086,33.634
4.000,9,-59.123,25.708,33.634
4.000,10,25.825,-59.049,33.634
4.000,11,-76.101,25.696,33.634
4.000,12,25.837,-76.012,33.634
4.000,13,-93.079,25.685,33.634
4.000,14,25.849,-92.975,33.634
4.100,0,26.472,26.471,33.746
4.100,1,9.494,26.460,33.746
4.100,2,26.483,9.508,33.746
4.100,3,-7.483,26.449,33.746
4.100,4,26.494,-7.456,33.746
4.100,5,-24.461,26.437,33.746
4.100,6,26.506,-24.419,33.746
4.100,7,-41.439,26.426,33.746
4.100,8,26.517,-41.383,33.746
4.100,9,-58.416,26.414,33.746
4.100,10,26.529,-58.347,33.746
4.100,11,-75.394,26.403,33.746
4.100,12,26.540,-75.310,33.746
4.100,13,-92.371,26.392,33.746
4.100,14,26.551,-92.274,33.746
4.200,0,27.169,27.169,33.856
4.200,1,10.192,27.158,33.856
4.200,2,27.180,10.205,33.856
4.200,3,-6.785,27.147,33.856
4.200,4,27.191,-6.759,33.856
4.200,5,-23.762,27.136,33.856
4.200,6,27.202,-23.723,33.856
4.200,7,-40.739,27.125,33.856
4.200,8,27.213,-40.688,33.856
4.200,9,-57.716,27.114,33.856
4.200,10,27.224,-57.652,33.856
4.200,11,-74.693,27.103,33.856
4.200,12,27.235,-74.616,33.856
4.200,13,-91.670,27.092,33.856
4.200,14,27.246,-91.580,33.856
4.300,0,27.859,27.859,33.964
4.300,1,10.882,27.848,33.964
4.300,2,27.869,10.894,33.964
4.300,3,-6.094,27.838,33.964
4.300,4,27.880,-6.070,33.964
4.300,5,-23.071,27.827,33.964
4.300,6,27.890,-23.035,33.964
4.300,7,-40.047,27.817,33.964
4.300,8,27.901,-40.000,33.964
4.300,9,-57.024,27.806,33.964
4.300,10,27.911,-56.964,33.964
4.300,11,-74.000,27.796,33.964
4.300,12,27.922,-73.929,33.964
4.300,13,-90.977,27.785,33.964
4.300,14,27.932,-90.894,33.964
4.400,0,28.541,28.541,34.071
4.400,1,11.565,28.531,34.071
4.400,2,28.551,11.576,34.071
4.400,3,-5.411,28.521,34.071
4.400,4,28.561,-5.389,34.071
4.400,5,-22.387,28.511,34.071
4.400,6,28.571,-22.354,34.071
4.400,7,-39.363,28.501,34.071
4.400,8,28.581,-39.319,34.071
4.400,9,-56.339,28.491,34.071
4.400,10,28.591,-56.284,34.071
4.400,11,-73.315,28.481,34.071
4.400,12,28.601,-73.250,34.071
4.400,13,-90.291,28.471,34.071
4.400,14,28.611,-90.215,34.071
4.500,0,29.216,29.216,34.177
4.500,1,12.241,29.207,34.177
4.500,2,29.225,12.251,34.177
4.500,3,-4.735,29.197,34.177
4.500,4,29.235,-4.715,34.177
4.500,5,-21.710,29.188,34.177
4.500,6,29.244,-21.681,34.177
4.500,7,-38.686,29.179,34.177
4.500,8,29.254,-38.647,34.177
4.500,9,-55.661,29.169,34.177
4.500,10,29.263,-55.612,34.177
4.500,11,-72.636,29.160,34.177
4.500,12,29.273,-72.578,34.177
4.500,13,-89.612,29.150,34.177
4.500,14,29.282,-89.544,34.177
4.600,0,29.883,29.884,34.281
4.600,1,12.909,29.875,34.281
4.600,2,29.892,12.918,34.281
4.600,3,-4.066,29.866,34.281
4.600,4,29.901,-4.049,34.281
4.600,5,-21.041,29.857,34.281
4.600,6,29.910,-21.015,34.281
4.600,7,-38.016,29.848,34.281
4.600,8,29.919,-37.981,34.281
4.600,9,-54.991,29.840,34.281
4.600,10,29.928,-54.948,34.281
4.600,11,-71.966,29.831,34.281
4.600,12,29.936,-71.914,34.281
4.600,13,-88.941,29.822,34.281
4.600,14,29.945,-88.880,34.281
4.700,0,30.543,30.544,34.383
4.700,1,13.569,30.536,34.383
4.700,2,30.551,13.577,34.383
4.700,3,-3.405,30.528,34.383
4.700,4,30.560,-3.390,34.383
4.700,5,-20.379,30.519,34.383
4.700,6,30.568,-20.357,34.383
4.700,7,-37.354,30.511,34.383
4.700,8,30.576,-37.323,34.383
4.700,9,-54.328,30.503,34.383
4.700,10,30.585,-54.290,34.383
