# ==========================================
# 智能动态规划轨迹 v2.0 | v_formation
# 起点: 0,0,30 -> 终点: 500,500,30
# dt=0.1s  drones=15
# Format: time(s),nodeId,x(m),y(m),z(m)
# ==========================================
147.800,1,404.642,423.320,30.000
147.800,2,421.879,409.169,30.000
147.800,3,387.511,423.223,30.000
147.800,4,420.959,394.774,30.000
147.800,5,370.527,423.213,30.000
147.800,6,403.871,371.061,30.000
147.800,7,353.576,423.325,30.000
147.800,8,402.881,352.636,30.000
147.800,9,345.705,416.953,30.000
147.800,10,402.880,335.655,30.000
147.800,11,321.430,428.490,30.000
147.800,12,404.280,312.546,30.000
147.800,13,303.206,427.200,30.000
147.800,14,420.545,300.602,30.000
147.900,0,422.732,425.209,30.000
147.900,1,405.299,423.703,30.000
147.900,2,422.556,409.694,30.000
147.900,3,388.118,423.569,30.000
147.900,4,421.670,395.269,30.000
147.900,5,371.136,423.560,30.000
147.900,6,404.035,371.520,30.000
147.900,7,354.181,423.669,30.000
147.900,8,402.899,352.932,30.000
147.900,9,345.483,417.665,30.000
147.900,10,402.898,335.950,30.000
147.900,11,322.231,428.302,30.000
147.900,12,404.253,312.686,30.000
147.900,13,303.922,427.699,30.000
147.900,14,421.135,300.785,30.000
148.000,0,423.398,425.718,30.000
148.000,1,405.962,424.087,30.000
148.000,2,423.230,410.217,30.000
148.000,3,388.723,423.906,30.000
148.000,4,422.381,395.756,30.000
148.000,5,371.742,423.898,30.000
148.000,6,404.213,371.992,30.000
148.000,7,354.783,424.005,30.000
148.000,8,402.916,353.228,30.000
148.000,9,345.247,418.376,30.000
148.000,10,402.915,336.247,30.000
148.000,11,322.986,428.160,30.000
148.000,12,404.224,312.828,30.000
148.000,13,304.628,428.193,30.000
148.000,14,421.721,300.960,30.000
148.100,0,424.062,426.224,30.000
148.100,1,406.629,424.473,30.000
148.100,2,423.901,410.734,30.000
148.100,3,389.325,424.236,30.000
148.100,4,423.090,396.233,30.000
148.100,5,372.345,424.229,30.000
148.100,6,404.405,372.476,30.000
148.100,7,355.382,424.332,30.000
148.100,8,402.932,353.524,30.000
148.100,9,345.000,419.087,30.000
148.100,10,402.931,336.543,30.000
148.100,11,323.699,428.060,30.000
148.100,12,404.192,312.972,30.000
148.100,13,305.322,428.680,30.000
148.100,14,422.303,301.126,30.000
148.200,0,424.723,426.727,30.000
148.200,1,407.299,424.861,30.000
148.200,2,424.568,411.246,30.000
148.200,3,389.922,424.558,30.000
148.200,4,423.796,396.700,30.000
148.200,5,372.944,424.551,30.000
148.200,6,404.612,372.973,30.000
148.200,7,355.977,424.650,30.000
148.200,8,402.946,353.821,30.000
148.200,9,344.746,419.801,30.000
148.200,10,402.945,336.840,30.000
148.200,11,324.371,428.001,30.000
148.200,12,404.159,313.119,30.000
148.200,13,306.003,429.160,30.000
148.200,14,422.880,301.284,30.000
148.300,0,425.381,427.226,30.000
148.300,1,407.972,425.251,30.000
148.300,2,425.228,411.751,30.000
148.300,3,390.515,424.871,30.000
148.300,4,424.496,397.157,30.000
148.300,5,373.538,424.865,30.000
148.300,6,404.836,373.482,30.000
148.300,7,356.567,424.959,30.000
148.300,8,402.960,354.117,30.000
148.300,9,344.489,420.518,30.000
148.300,10,402.959,337.136,30.000
148.300,11,325.005,427.979,30.000
148.300,12,404.125,313.267,30.000
148.300,13,306.669,429.630,30.000
148.300,14,423.451,301.435,30.000
148.400,0,426.034,427.719,30.000
148.400,1,408.646,425.644,30.000
148.400,2,425.880,412.249,30.000
148.400,3,391.102,425.175,30.000
148.400,4,425.189,397.601,30.000
148.400,5,374.126,425.170,30.000
148.400,6,405.077,374.004,30.000
148.400,7,357.152,425.259,30.000
148.400,8,402.973,354.413,30.000
148.400,9,344.234,421.239,30.000
148.400,10,402.972,337.432,30.000
148.400,11,325.604,427.992,30.000
148.400,12,404.089,313.419,30.000
148.400,13,307.320,430.092,30.000
148.400,14,424.016,301.578,30.000
148.500,0,426.682,428.206,30.000
148.500,1,409.320,426.039,30.000
148.500,2,426.524,412.738,30.000
148.500,3,391.683,425.471,30.000
148.500,4,425.873,398.034,30.000
148.500,5,374.708,425.467,30.000
148.500,6,405.336,374.539,30.000
148.500,7,357.731,425.550,30.000
148.500,8,402.985,354.709,30.000
148.500,9,343.985,421.964,30.000
148.500,10,402.984,337.729,30.000
148.500,11,326.169,428.037,30.000
148.500,12,404.052,313.574,30.000
148.500,13,307.954,430.543,30.000
148.500,14,424.574,301.713,30.000
148.600,0,427.323,428.687,30.000
148.600,1,409.992,426.436,30.000
148.600,2,427.159,413.218,30.000
148.600,3,392.257,425.759,30.000
148.600,4,426.547,398.455,30.000
148.600,5,375.284,425.755,30.000
148.600,6,405.614,375.086,30.000
148.600,7,358.303,425.833,30.000
148.600,8,402.996,355.005,30.000
148.600,9,343.747,422.692,30.000
148.600,10,402.995,338.024,30.000
148.600,11,326.703,428.109,30.000
148.600,12,404.014,313.732,30.000
148.600,13,308.571,430.983,30.000
148.600,14,425.124,301.841,30.000
148.700,0,427.958,429.159,30.000
148.700,1,410.661,426.836,30.000
148.700,2,427.783,413.688,30.000
148.700,3,392.824,426.037,30.000
148.700,4,427.210,398.862,30.000
148.700,5,375.851,426.034,30.000
148.700,6,405.912,375.647,30.000
148.700,7,358.867,426.108,30.000
148.700,8,403.006,355.300,30.000
148.700,9,343.522,423.421,30.000
148.700,10,403.005,338.320,30.000
148.700,11,327.206,428.207,30.000
148.700,12,403.976,313.894,30.000
148.700,13,309.171,431.411,30.000
148.700,14,425.666,301.962,30.000
148.800,0,428.586,429.624,30.000
148.800,1,411.326,427.236,30.000
148.800,2,428.397,414.148,30.000
148.800,3,393.382,426.308,30.000
148.800,4,427.861,399.257,30.000
148.800,5,376.411,426.305,30.000
148.800,6,406.231,376.221,30.000
148.800,7,359.424,426.374,30.000
148.800,8,403.016,355.595,30.000
148.800,9,343.315,424.148,30.000
148.800,10,403.015,338.615,30.000
148.800,11,327.681,428.326,30.000
148.800,12,403.936,314.060,30.000
148.800,13,309.753,431.828,30.000
148.800,14,426.200,302.077,30.000
148.900,0,429.205,430.081,30.000
148.900,1,411.985,427.638,30.000
148.900,2,428.998,414.596,30.000
148.900,3,393.933,426.570,30.000
148.900,4,428.498,399.639,30.000
148.900,5,376.963,426.568,30.000
148.900,6,406.571,376.807,30.000
148.900,7,359.973,426.631,30.000
148.900,8,403.025,355.889,30.000
148.900,9,343.127,424.870,30.000
148.900,10,403.024,338.909,30.000
148.900,11,328.129,428.465,30.000
148.900,12,403.897,314.230,30.000
148.900,13,310.317,432.232,30.000
148.900,14,426.725,302.184,30.000
149.000,0,429.815,430.530,30.000
149.000,1,412.638,428.040,30.000
149.000,2,429.587,415.034,30.000
149.000,3,394.476,426.824,30.000
149.000,4,429.121,400.008,30.000
149.000,5,377.506,426.822,30.000
149.000,6,406.934,377.407,30.000
149.000,7,360.514,426.881,30.000
149.000,8,403.033,356.183,30.000
149.000,9,342.957,425.581,30.000
149.000,10,403.032,339.203,30.000
149.000,11,328.551,428.621,30.000
149.000,12,403.857,314.405,30.000
149.000,13,310.863,432.624,30.000
149.000,14,427.242,302.285,30.000
149.100,0,430.416,430.969,30.000
149.100,1,413.283,428.440,30.000
149.100,2,430.163,415.459,30.000
149.100,3,395.009,427.070,30.000
149.100,4,429.730,400.364,30.000
149.100,5,378.041,427.068,30.000
149.100,6,407.320,378.020,30.000
149.100,7,361.046,427.123,30.000
149.100,8,403.041,356.475,30.000
149.100,9,342.807,426.278,30.000
149.100,10,403.040,339.496,30.000
149.100,11,328.949,428.791,30.000
149.100,12,403.817,314.585,30.000
149.100,13,311.391,433.004,30.000
149.100,14,427.749,302.379,30.000
149.200,0,431.008,431.400,30.000
149.200,1,413.918,428.839,30.000
149.200,2,430.725,415.873,30.000
149.200,3,395.533,427.308,30.000
149.200,4,430.323,400.707,30.000
149.200,5,378.566,427.306,30.000
149.200,6,407.731,378.646,30.000
149.200,7,361.569,427.357,30.000
149.200,8,403.048,356.768,30.000
149.200,9,342.674,426.957,30.000
149.200,10,403.048,339.789,30.000
149.200,11,329.324,428.973,30.000
149.200,12,403.778,314.770,30.000
149.200,13,311.902,433.371,30.000
149.200,14,428.247,302.467,30.000
149.300,0,431.589,431.823,30.000
149.300,1,414.544,429.235,30.000
149.300,2,431.274,416.275,30.000
149.300,3,396.057,427.562,30.000
149.300,4,430.900,401.038,30.000
149.300,5,379.090,427.561,30.000
149.300,6,408.166,379.285,30.000
149.300,7,362.091,427.607,30.000
149.300,8,403.055,357.059,30.000
149.300,9,342.556,427.612,30.000
149.300,10,403.054,340.080,30.000
149.300,11,329.677,429.167,30.000
149.300,12,403.739,314.961,30.000
149.300,13,312.395,433.725,30.000
149.300,14,428.736,302.549,30.000
149.400,0,432.159,432.236,30.000
149.400,1,415.159,429.626,30.000
149.400,2,431.809,416.664,30.000
149.400,3,396.578,427.825,30.000
149.400,4,431.461,401.356,30.000
149.400,5,379.612,427.825,30.000
149.400,6,408.628,379.939,30.000
149.400,7,362.612,427.867,30.000
149.400,8,403.061,357.349,30.000
149.400,9,342.450,428.240,30.000
149.400,10,403.061,340.371,30.000
149.400,11,330.010,429.369,30.000
149.400,12,403.700,315.156,30.000
149.400,13,312.872,434.068,30.000
149.400,14,429.215,302.625,30.000
149.500,0,432.718,432.641,30.000
149.500,1,415.761,430.013,30.000
149.500,2,432.330,417.042,30.000
149.500,3,397.096,428.094,30.000
149.500,4,432.006,401.663,30.000
149.500,5,380.131,428.093,30.000
149.500,6,409.117,380.607,30.000
149.500,7,363.130,428.133,30.000
149.500,8,403.067,357.639,30.000
149.500,9,342.355,428.837,30.000
149.500,10,403.066,340.660,30.000
149.500,11,330.323,429.579,30.000
149.500,12,403.662,315.357,30.000
149.500,13,313.332,434.398,30.000
149.500,14,429.685,302.696,30.000
149.600,0,433.265,433.037,30.000
149.600,1,416.352,430.393,30.000
149.600,2,432.837,417.408,30.000
149.600,3,397.610,428.363,30.000
149.600,4,432.534,401.958,30.000
149.600,5,380.645,428.363,30.000
149.600,6,409.635,381.291,30.000
149.600,7,363.643,428.399,30.000
149.600,8,403.072,357.927,30.000
149.600,9,342.269,429.398,30.000
149.600,10,403.072,340.949,30.000
149.600,11,330.618,429.795,30.000
149.600,12,403.624,315.564,30.000
149.600,13,313.776,434.717,30.000
149.600,14,430.145,302.761,30.000
149.700,0,433.800,433.424,30.000
149.700,1,416.932,430.766,30.000
149.700,2,433.330,417.762,30.000
149.700,3,398.118,428.629,30.000
149.700,4,433.047,402.242,30.000
149.700,5,381.154,428.629,30.000
149.700,6,410.183,381.990,30.000
149.700,7,364.152,428.663,30.000
149.700,8,403.077,358.215,30.000
149.700,9,342.190,429.920,30.000
149.700,10,403.077,341.237,30.000
149.700,11,330.895,430.016,30.000
149.700,12,403.588,315.775,30.000
149.700,13,314.205,435.025,30.000
149.700,14,430.596,302.821,30.000
149.800,0,434.323,433.803,30.000
149.800,1,417.499,431.130,30.000
149.800,2,433.809,418.104,30.000
149.800,3,398.620,428.891,30.000
149.800,4,433.543,402.515,30.000
149.800,5,381.656,428.891,30.000
149.800,6,410.764,382.705,30.000
149.800,7,364.654,428.923,30.000
149.800,8,403.081,358.501,30.000
149.800,9,342.118,430.400,30.000
149.800,10,403.081,341.523,30.000
149.800,11,331.158,430.243,30.000
149.800,12,403.552,315.991,30.000
149.800,13,314.620,435.322,30.000
149.800,14,431.037,302.877,30.000
149.900,0,434.834,434.174,30.000
149.900,1,418.055,431.485,30.000
149.900,2,434.275,418.436,30.000
149.900,3,399.115,429.146,30.000
149.900,4,434.023,402.779,30.000
149.900,5,382.151,429.146,30.000
149.900,6,411.379,383.434,30.000
149.900,7,365.149,429.176,30.000
149.900,8,403.086,358.786,30.000
149.900,9,342.053,430.837,30.000
149.900,10,403.085,341.809,30.000
149.900,11,331.405,430.472,30.000
149.900,12,403.517,316.213,30.000
149.900,13,315.021,435.609,30.000
149.900,14,431.469,302.927,30.000
150.000,0,435.332,434.537,30.000
150.000,1,418.599,431.831,30.000
150.000,2,434.727,418.757,30.000
150.000,3,399.603,429.393,30.000
150.000,4,434.487,403.033,30.000
150.000,5,382.639,429.394,30.000
150.000,6,412.031,384.179,30.000
150.000,7,365.637,429.422,30.000
150.000,8,403.089,359.070,30.000
150.000,9,341.996,431.228,30.000
150.000,10,403.089,342.093,30.000
150.000,11,331.638,430.705,30.000
150.000,12,403.482,316.439,30.000
150.000,13,315.408,435.886,30.000
150.000,14,431.892,302.973,30.000
150.100,0,435.818,434.892,30.000
150.100,1,419.133,432.167,30.000
150.100,2,435.166,419.067,30.000
150.100,3,400.081,429.632,30.000
150.100,4,434.936,403.278,30.000
150.100,5,383.118,429.632,30.000
150.100,6,412.721,384.937,30.000
150.100,7,366.117,429.658,30.000
150.100,8,403.093,359.353,30.000
150.100,9,341.948,431.573,30.000
150.100,10,403.093,342.376,30.000
150.100,11,331.860,430.940,30.000
150.100,12,403.449,316.671,30.000
150.100,13,315.783,436.154,30.000
150.100,14,432.306,303.015,30.000
150.200,0,436.290,435.240,30.000
150.200,1,419.655,432.493,30.000
150.200,2,435.592,419.367,30.000
150.200,3,400.551,429.861,30.000
150.200,4,435.371,403.515,30.000
150.200,5,383.588,429.861,30.000
150.200,6,413.452,385.709,30.000
150.200,7,366.587,429.886,30.000
150.200,8,403.096,359.634,30.000
150.200,9,341.912,431.872,30.000
150.200,10,403.096,342.658,30.000
150.200,11,332.069,431.176,30.000
150.200,12,403.416,316.908,30.000
150.200,13,316.145,436.413,30.000
150.200,14,432.710,303.053,30.000
150.300,0,436.750,435.580,30.000
150.300,1,420.166,432.808,30.000
150.300,2,436.006,419.658,30.000
150.300,3,401.012,430.080,30.000
150.300,4,435.791,403.744,30.000
150.300,5,384.048,430.081,30.000
150.300,6,414.226,386.491,30.000
150.300,7,367.049,430.104,30.000
150.300,8,403.099,359.915,30.000
150.300,9,341.890,432.127,30.000
150.300,10,403.099,342.938,30.000
150.300,11,332.268,431.413,30.000
150.300,12,403.384,317.150,30.000
150.300,13,316.497,436.665,30.000
150.300,14,433.106,303.087,30.000
150.400,0,437.198,435.913,30.000
150.400,1,420.667,433.114,30.000
150.400,2,436.409,419.940,30.000
150.400,3,401.462,430.289,30.000
150.400,4,436.198,403.967,30.000
150.400,5,384.499,430.290,30.000
150.400,6,415.044,387.282,30.000
150.400,7,367.500,430.311,30.000
150.400,8,403.101,360.194,30.000
150.400,9,341.884,432.340,30.000
150.400,10,403.101,343.218,30.000
150.400,11,332.457,431.651,30.000
150.400,12,403.354,317.397,30.000
150.400,13,316.838,436.909,30.000
150.400,14,433.493,303.118,30.000
150.500,0,437.632,436.239,30.000
150.500,1,421.158,433.410,30.000
150.500,2,436.799,420.214,30.000
150.500,3,401.903,430.488,30.000
150.500,4,436.592,404.184,30.000
150.500,5,384.939,430.489,30.000
150.500,6,415.907,388.080,30.000
150.500,7,367.942,430.509,30.000
150.500,8,403.103,360.472,30.000
150.500,9,341.899,432.513,30.000
150.500,10,403.104,343.496,30.000
150.500,11,332.634,431.889,30.000
150.500,12,403.324,317.650,30.000
150.500,13,317.169,437.146,30.000
150.500,14,433.872,303.145,30.000
150.600,0,438.055,436.559,30.000
150.600,1,421.640,433.696,30.000
150.600,2,437.179,420.480,30.000
150.600,3,402.333,430.677,30.000
150.600,4,436.973,404.395,30.000
150.600,5,385.369,430.678,30.000
150.600,6,416.817,388.883,30.000
150.600,7,368.373,430.697,30.000
150.600,8,403.105,360.748,30.000
150.600,9,341.938,432.650,30.000
150.600,10,403.106,343.772,30.000
150.600,11,332.800,432.126,30.000
150.600,12,403.295,317.908,30.000
150.600,13,317.491,437.378,30.000
150.600,14,434.243,303.169,30.000
150.700,0,438.465,436.872,30.000
150.700,1,422.112,433.974,30.000
150.700,2,437.549,420.739,30.000
150.700,3,402.754,430.856,30.000
150.700,4,437.343,404.601,30.000
150.700,5,385.789,430.856,30.000
150.700,6,417.773,389.688,30.000
150.700,7,368.794,430.875,30.000
150.700,8,403.107,361.023,30.000
150.700,9,342.000,432.754,30.000
150.700,10,403.107,344.048,30.000
150.700,11,332.968,432.385,30.000
150.700,12,403.268,318.172,30.000
150.700,13,317.804,437.604,30.000
150.700,14,434.605,303.190,30.000
150.800,0,438.862,437.179,30.000
150.800,1,422.575,434.244,30.000
150.800,2,437.908,420.991,30.000
150.800,3,403.165,431.025,30.000
150.800,4,437.702,404.803,30.000
150.800,5,386.197,431.025,30.000
150.800,6,418.776,390.490,30.000
150.800,7,369.204,431.043,30.000
150.800,8,403.109,361.297,30.000
150.800,9,342.089,432.828,30.000
150.800,10,403.109,344.322,30.000
150.800,11,333.135,432.661,30.000
150.800,12,403.241,318.441,30.000
150.800,13,318.109,437.825,30.000
150.800,14,434.960,303.208,30.000
150.900,0,439.249,437.481,30.000
150.900,1,423.030,434.507,30.000
150.900,2,438.259,421.237,30.000
150.900,3,403.566,431.184,30.000
150.900,4,438.051,405.001,30.000
150.900,5,386.596,431.184,30.000
150.900,6,419.825,391.286,30.000
150.900,7,369.604,431.201,30.000
150.900,8,403.110,361.570,30.000
150.900,9,342.204,432.877,30.000
150.900,10,403.110,344.595,30.000
150.900,11,333.299,432.950,30.000
150.900,12,403.216,318.716,30.000
150.900,13,318.406,438.042,30.000
150.900,14,435.306,303.224,30.000
151.000,0,439.623,437.776,30.000
151.000,1,423.476,434.763,30.000
151.000,2,438.600,421.477,30.000
151.000,3,403.958,431.335,30.000
151.000,4,438.390,405.196,30.000
151.000,5,386.983,431.334,30.000
151.000,6,420.919,392.073,30.000
151.000,7,369.993,431.350,30.000
151.000,8,403.111,361.841,30.000
151.000,9,342.348,432.903,30.000
151.000,10,403.111,344.866,30.000
151.000,11,333.459,433.247,30.000
151.000,12,403.192,318.997,30.000
151.000,13,318.697,438.255,30.000
151.000,14,435.646,303.237,30.000
151.100,0,439.987,438.067,30.000
151.100,1,423.914,435.014,30.000
151.100,2,438.934,421.713,30.000
151.100,3,404.340,431.476,30.000
151.100,4,438.720,405.390,30.000
151.100,5,387.360,431.475,30.000
151.100,6,422.055,392.847,30.000
151.100,7,370.371,431.490,30.000
151.100,8,403.112,362.110,30.000
151.100,9,342.519,432.910,30.000
151.100,10,403.112,345.136,30.000
151.100,11,333.613,433.550,30.000
151.100,12,403.170,319.284,30.000
151.100,13,318.981,438.466,30.000
151.100,14,435.978,303.248,30.000
151.200,0,440.340,438.352,30.000
151.200,1,424.344,435.260,30.000
151.200,2,439.260,421.944,30.000
151.200,3,404.714,431.609,30.000
151.200,4,439.042,405.581,30.000
151.200,5,387.727,431.606,30.000
151.200,6,423.230,393.605,30.000
151.200,7,370.739,431.620,30.000
151.200,8,403.113,362.379,30.000
151.200,9,342.720,432.901,30.000
151.200,10,403.113,345.404,30.000
151.200,11,333.760,433.856,30.000
151.200,12,403.149,319.577,30.000
151.200,13,319.258,438.673,30.000
151.200,14,436.303,303.257,30.000
151.300,0,440.682,438.632,30.000
151.300,1,424.767,435.503,30.000
151.300,2,439.579,422.171,30.000
151.300,3,405.079,431.733,30.000
151.300,4,439.357,405.771,30.000
151.300,5,388.083,431.730,30.000
151.300,6,424.441,394.345,30.000
151.300,7,371.097,431.743,30.000
151.300,8,403.113,362.647,30.000
151.300,9,342.950,432.881,30.000
151.300,10,403.113,345.671,30.000
151.300,11,333.900,434.165,30.000
151.300,12,403.130,319.876,30.000
151.300,13,319.530,438.879,30.000
151.300,14,436.622,303.264,30.000
151.400,0,441.015,438.908,30.000
151.400,1,425.182,435.743,30.000
151.400,2,439.891,422.396,30.000
151.400,3,405.435,431.849,30.000
151.400,4,439.665,405.961,30.000
151.400,5,388.429,431.844,30.000
151.400,6,425.684,395.062,30.000
151.400,7,371.445,431.857,30.000
151.400,8,403.114,362.914,30.000
151.400,9,343.209,432.853,30.000
151.400,10,403.113,345.937,30.000
151.400,11,334.032,434.473,30.000
151.400,12,403.113,320.182,30.000
151.400,13,319.797,439.082,30.000
151.400,14,436.934,303.269,30.000
151.500,0,441.339,439.180,30.000
151.500,1,425.590,435.981,30.000
151.500,2,440.197,422.617,30.000
151.500,3,405.783,431.958,30.000
151.500,4,439.967,406.150,30.000
151.500,5,388.765,431.951,30.000
151.500,6,426.956,395.753,30.000
151.500,7,371.782,431.963,30.000
151.500,8,403.114,363.181,30.000
151.500,9,343.496,432.818,30.000
151.500,10,403.114,346.202,30.000
151.500,11,334.159,434.779,30.000
151.500,12,403.098,320.494,30.000
151.500,13,320.058,439.285,30.000
151.500,14,437.240,303.273,30.000
151.600,0,441.653,439.447,30.000
151.600,1,425.992,436.219,30.000
151.600,2,440.499,422.836,30.000
151.600,3,406.122,432.060,30.000
151.600,4,440.264,406.339,30.000
151.600,5,389.092,432.051,30.000
151.600,6,428.252,396.415,30.000
151.600,7,372.110,432.062,30.000
151.600,8,403.115,363.448,30.000
