time,node_id,channel,tx_power,data_rate,neighbors,interference_dBm,worst_sinr_dB
170.2,9,2,10,54,14,-200,39.2138
170.2,10,1,10,54,14,-200,40.2246
170.2,11,0,10,54,14,-200,41.2914
170.2,12,2,10,54,14,-200,42.5896
170.2,13,1,10,54,14,-200,44.1664
170.2,14,0,10,54,14,-200,39.2556
170.3,0,1,10,54,14,-200,40.3257
170.3,1,2,10,54,14,-200,41.4322
170.3,2,1,10,54,14,-200,42.7177
170.3,3,0,10,54,14,-200,44.3834
170.3,4,2,10,54,14,-200,44.1799
170.3,5,0,10,54,14,-200,42.6623
170.3,6,1,10,54,14,-200,41.3341
170.3,7,2,10,54,14,-200,40.2246
170.3,8,0,10,54,14,-200,39.2138
170.3,9,2,10,54,14,-200,39.2138
170.3,10,1,10,54,14,-200,40.2254
170.3,11,0,10,54,14,-200,41.2911
170.3,12,2,10,54,14,-200,42.5892
170.3,13,1,10,54,14,-200,44.1664
170.3,14,0,10,54,14,-200,39.2556
170.4,0,1,10,54,14,-200,40.3257
170.4,1,2,10,54,14,-200,41.4322
170.4,2,1,10,54,14,-200,42.7172
170.4,3,0,10,54,14,-200,44.3824
170.4,4,2,10,54,14,-200,44.1806
170.4,5,0,10,54,14,-200,42.6627
170.4,6,1,10,54,14,-200,41.3341
170.4,7,2,10,54,14,-200,40.225
170.4,8,0,10,54,14,-200,39.2139
170.4,9,2,10,54,14,-200,39.2139
170.4,10,1,10,54,14,-200,40.2263
170.4,11,0,10,54,14,-200,41.2908
170.4,12,2,10,54,14,-200,42.5889
170.4,13,1,10,54,14,-200,44.1665
170.4,14,0,10,54,14,-200,39.2556
170.5,0,1,10,54,14,-200,40.3257
170.5,1,2,10,54,14,-200,41.4322
170.5,2,1,10,54,14,-200,42.7168
170.5,3,0,10,54,14,-200,44.3814
170.5,4,2,10,54,14,-200,44.1813
170.5,5,0,10,54,14,-200,42.6632
170.5,6,1,10,54,14,-200,41.3342
170.5,7,2,10,54,14,-200,40.2253
170.5,8,0,10,54,14,-200,39.2139
