time_s,nodeId,eventType
1953.209,0,Tx Data
1953.210,8,Rx Data
1953.214,0,Tx Data
1953.214,8,Rx Data
1953.214,8,Tx Ack
1953.214,0,Rx Ack
1953.218,0,Tx Data
1953.218,8,Rx Data
1953.222,0,Tx Data
1953.222,8,Rx Data
1953.222,8,Tx Ack
1953.222,0,Rx Ack
1953.226,0,Tx Data
1953.226,8,Rx Data
1953.230,0,Tx Data
1953.230,8,Rx Data
1953.230,8,Tx Ack
1953.230,0,Rx Ack
1953.234,0,Tx Data
1953.234,8,Rx Data
1953.238,0,Tx Data
1953.238,8,Rx Data
1953.238,8,Tx Ack
1953.238,0,Rx Ack
1953.242,0,Tx Data
1953.242,8,Rx Data
1953.246,0,Tx Data
1953.247,8,Rx Data
1953.247,8,Tx Ack
1953.247,0,Rx Ack
1953.250,0,Tx Ack
1953.250,8,Rx Ack
1953.250,8,Tx Ack
1953.250,0,Rx Ack
1953.250,0,Tx Ack
1953.250,8,Rx Ack
1953.605,0,Tx Ack
1953.606,10,Rx Ack
1953.606,10,Tx Ack
1953.606,0,Rx Ack
1953.610,10,Tx Data
1953.610,0,Rx Data
1953.610,0,Tx Ack
1953.610,10,Rx Ack
1953.614,10,Tx Data
1953.614,0,Rx Data
1953.618,10,Tx Data
1953.618,0,Rx Data
1953.618,0,Tx Ack
1953.618,10,Rx Ack
1953.622,10,Tx Data
1953.622,0,Rx Data
1953.626,10,Tx Data
1953.626,0,Rx Data
1953.626,0,Tx Ack
1953.626,10,Rx Ack
1953.630,10,Tx Data
1953.630,0,Rx Data
1953.634,10,Tx Data
1953.635,0,Rx Data
1953.635,0,Tx Ack
1953.635,10,Rx Ack
1953.638,10,Tx Data
1953.639,0,Rx Data
1953.642,10,Tx Data
1953.643,0,Rx Data
1953.643,0,Tx Ack
1953.643,10,Rx Ack
1953.647,10,Tx Data
1953.647,0,Rx Data
1953.650,10,Tx Ack
1953.650,0,Rx Ack
1953.650,0,Tx Ack
1953.650,10,Rx Ack
1953.650,10,Tx Ack
1953.651,0,Rx Ack
1953.801,4,Tx Ack
1953.801,0,Rx Ack
1953.801,0,Tx Ack
1953.802,4,Rx Ack
1953.805,0,Tx Data
1953.806,4,Rx Data
1953.806,4,Tx Ack
1953.806,0,Rx Ack
1953.809,0,Tx Data
1953.810,4,Rx Data
1953.814,0,Tx Data
1953.814,4,Rx Data
1953.814,4,Tx Ack
1953.814,0,Rx Ack
1953.818,0,Tx Data
1953.818,4,Rx Data
1953.822,0,Tx Data
1953.822,4,Rx Data
1953.822,4,Tx Ack
1953.822,0,Rx Ack
1953.826,0,Tx Data
1953.826,4,Rx Data
1953.830,0,Tx Data
1953.830,4,Rx Data
1953.830,4,Tx Ack
1953.830,0,Rx Ack
1953.834,0,Tx Data
1953.834,4,Rx Data
1953.838,0,Tx Data
1953.838,4,Rx Data
1953.838,4,Tx Ack
1953.838,0,Rx Ack
1953.842,0,Tx Data
1953.842,4,Rx Data
1953.846,0,Tx Data
1953.846,4,Rx Data
1953.846,4,Tx Ack
1953.847,0,Rx Ack
1953.850,0,Tx Ack
1953.850,4,Rx Ack
1953.850,4,Tx Ack
1953.850,0,Rx Ack
1953.850,0,Tx Ack
1953.851,4,Rx Ack
1955.006,6,Tx Ack
1955.007,12,Rx Ack
1955.007,12,Tx Ack
1955.007,6,Rx Ack
1955.011,12,Tx Data
1955.011,6,Rx Data
1955.011,6,Tx Ack
1955.011,12,Rx Ack
1955.015,12,Tx Data
1955.015,6,Rx Data
1955.019,12,Tx Data
1955.019,6,Rx Data
1955.019,6,Tx Ack
1955.019,12,Rx Ack
1955.023,12,Tx Data
1955.023,6,Rx Data
1955.027,12,Tx Data
1955.027,6,Rx Data
1955.027,6,Tx Ack
1955.027,12,Rx Ack
1955.031,12,Tx Data
1955.031,6,Rx Data
1955.035,12,Tx Data
1955.035,6,Rx Data
1955.035,6,Tx Ack
1955.036,12,Rx Ack
1955.039,12,Tx Data
1955.040,6,Rx Data
1955.043,12,Tx Data
1955.044,6,Rx Data
1955.044,6,Tx Ack
1955.044,12,Rx Ack
1955.048,12,Tx Data
1955.048,6,Rx Data
1955.050,12,Tx Ack
1955.050,6,Rx Ack
1955.050,6,Tx Ack
1955.050,12,Rx Ack
1955.050,12,Tx Ack
1955.050,6,Rx Ack
1955.801,5,Tx Ack
1955.801,4,Rx Ack
1955.801,4,Tx Ack
1955.801,5,Rx Ack
1955.805,4,Tx Data
1955.806,5,Rx Data
1955.806,5,Tx Ack
1955.806,4,Rx Ack
1955.809,4,Tx Data
1955.810,5,Rx Data
1955.814,4,Tx Data
1955.814,5,Rx Data
1955.814,5,Tx Ack
1955.814,4,Rx Ack
1955.818,4,Tx Data
1955.818,5,Rx Data
1955.822,4,Tx Data
1955.822,5,Rx Data
1955.822,5,Tx Ack
1955.822,4,Rx Ack
1955.826,4,Tx Data
1955.826,5,Rx Data
1955.830,4,Tx Data
1955.830,5,Rx Data
1955.830,5,Tx Ack
1955.830,4,Rx Ack
1955.834,4,Tx Data
1955.834,5,Rx Data
1955.838,4,Tx Data
1955.838,5,Rx Data
1955.838,5,Tx Ack
1955.838,4,Rx Ack
1955.842,4,Tx Data
1955.842,5,Rx Data
1955.846,4,Tx Data
1955.847,5,Rx Data
1955.847,5,Tx Ack
1955.847,4,Rx Ack
1955.850,4,Tx Ack
1955.850,5,Rx Ack
1955.850,5,Tx Ack
1955.850,4,Rx Ack
1955.850,4,Tx Ack
1955.850,5,Rx Ack
1956.001,11,Tx Ack
1956.001,13,Rx Ack
1956.001,13,Tx Ack
1956.002,11,Rx Ack
1956.005,13,Tx Data
1956.006,11,Rx Data
1956.006,11,Tx Ack
1956.006,13,Rx Ack
1956.009,13,Tx Data
1956.010,11,Rx Data
1956.014,13,Tx Data
1956.014,11,Rx Data
1956.014,11,Tx Ack
1956.014,13,Rx Ack
1956.018,13,Tx Data
1956.018,11,Rx Data
1956.022,13,Tx Data
1956.022,11,Rx Data
1956.022,11,Tx Ack
1956.022,13,Rx Ack
1956.026,13,Tx Data
1956.026,11,Rx Data
1956.030,13,Tx Data
1956.030,11,Rx Data
1956.030,11,Tx Ack
1956.030,13,Rx Ack
1956.034,13,Tx Data
1956.034,11,Rx Data
1956.038,13,Tx Data
1956.038,11,Rx Data
1956.038,11,Tx Ack
1956.038,13,Rx Ack
1956.042,13,Tx Data
1956.042,11,Rx Data
1956.046,13,Tx Data
1956.047,11,Rx Data
1956.047,11,Tx Ack
1956.047,13,Rx Ack
1956.050,13,Tx Ack
1956.050,11,Rx Ack
1956.050,11,Tx Ack
1956.050,13,Rx Ack
1956.050,13,Tx Ack
1956.051,11,Rx Ack
1957.001,3,Tx Ack
1957.001,14,Rx Ack
1957.001,14,Tx Ack
1957.001,3,Rx Ack
1957.005,14,Tx Data
1957.006,3,Rx Data
1957.006,3,Tx Ack
1957.006,14,Rx Ack
1957.009,14,Tx Data
1957.010,3,Rx Data
1957.014,14,Tx Data
1957.014,3,Rx Data
1957.014,3,Tx Ack
1957.014,14,Rx Ack
1957.018,14,Tx Data
1957.018,3,Rx Data
1957.022,14,Tx Data
1957.022,3,Rx Data
1957.022,3,Tx Ack
1957.022,14,Rx Ack
1957.026,14,Tx Data
1957.026,3,Rx Data
1957.030,14,Tx Data
1957.030,3,Rx Data
1957.030,3,Tx Ack
1957.030,14,Rx Ack
1957.034,14,Tx Data
1957.034,3,Rx Data
1957.038,14,Tx Data
1957.038,3,Rx Data
1957.038,3,Tx Ack
1957.038,14,Rx Ack
1957.042,14,Tx Data
1957.042,3,Rx Data
1957.046,14,Tx Data
1957.046,3,Rx Data
1957.046,3,Tx Ack
1957.047,14,Rx Ack
1957.050,14,Tx Ack
1957.050,3,Rx Ack
1957.050,3,Tx Ack
1957.050,14,Rx Ack
1957.050,14,Tx Ack
1957.050,3,Rx Ack
1957.201,0,Tx Ack
1957.201,5,Rx Ack
1957.201,5,Tx Ack
1957.201,0,Rx Ack
1957.205,5,Tx Data
1957.206,0,Rx Data
1957.206,0,Tx Ack
1957.206,5,Rx Ack
1957.209,5,Tx Data
1957.210,0,Rx Data
1957.214,5,Tx Data
1957.214,0,Rx Data
1957.214,0,Tx Ack
1957.214,5,Rx Ack
1957.218,5,Tx Data
1957.218,0,Rx Data
1957.222,5,Tx Data
1957.222,0,Rx Data
1957.222,0,Tx Ack
1957.222,5,Rx Ack
1957.226,5,Tx Data
1957.226,0,Rx Data
1957.230,5,Tx Data
1957.230,0,Rx Data
1957.230,0,Tx Ack
1957.230,5,Rx Ack
1957.234,5,Tx Data
1957.234,0,Rx Data
1957.238,5,Tx Data
1957.238,0,Rx Data
1957.238,0,Tx Ack
1957.238,5,Rx Ack
1957.242,5,Tx Data
1957.242,0,Rx Data
1957.246,5,Tx Data
1957.247,0,Rx Data
1957.247,0,Tx Ack
1957.247,5,Rx Ack
1957.250,5,Tx Ack
1957.250,0,Rx Ack
1957.250,0,Tx Ack
1957.250,5,Rx Ack
1957.250,5,Tx Ack
1957.250,0,Rx Ack
1957.401,11,Tx Ack
1957.401,7,Rx Ack
1957.401,7,Tx Ack
1957.401,11,Rx Ack
1957.405,7,Tx Data
1957.406,11,Rx Data
1957.406,11,Tx Ack
1957.406,7,Rx Ack
1957.409,7,Tx Data
1957.410,11,Rx Data
1957.414,7,Tx Data
1957.414,11,Rx Data
1957.414,11,Tx Ack
1957.414,7,Rx Ack
1957.418,7,Tx Data
1957.418,11,Rx Data
1957.422,7,Tx Data
1957.422,11,Rx Data
1957.422,11,Tx Ack
1957.422,7,Rx Ack
1957.426,7,Tx Data
1957.426,11,Rx Data
1957.430,7,Tx Data
1957.430,11,Rx Data
1957.430,11,Tx Ack
1957.430,7,Rx Ack
1957.434,7,Tx Data
1957.434,11,Rx Data
1957.438,7,Tx Data
1957.438,11,Rx Data
1957.438,11,Tx Ack
1957.438,7,Rx Ack
1957.442,7,Tx Data
1957.442,11,Rx Data
1957.446,7,Tx Data
1957.447,11,Rx Data
1957.447,11,Tx Ack
1957.447,7,Rx Ack
1957.450,7,Tx Ack
1957.450,11,Rx Ack
1957.450,11,Tx Ack
1957.450,7,Rx Ack
1957.450,7,Tx Ack
1957.450,11,Rx Ack
1957.801,8,Tx Ack
1957.801,1,Rx Ack
1957.801,1,Tx Ack
1957.801,8,Rx Ack
1957.805,1,Tx Data
1957.806,8,Rx Data
1957.806,8,Tx Ack
1957.806,1,Rx Ack
1957.809,1,Tx Data
1957.810,8,Rx Data
1957.814,1,Tx Data
1957.814,8,Rx Data
1957.814,8,Tx Ack
1957.814,1,Rx Ack
1957.818,1,Tx Data
1957.818,8,Rx Data
1957.822,1,Tx Data
1957.822,8,Rx Data
1957.822,8,Tx Ack
1957.822,1,Rx Ack
1957.826,1,Tx Data
1957.826,8,Rx Data
1957.830,1,Tx Data
1957.830,8,Rx Data
1957.830,8,Tx Ack
1957.830,1,Rx Ack
1957.834,1,Tx Data
1957.834,8,Rx Data
1957.838,1,Tx Data
1957.838,8,Rx Data
1957.838,8,Tx Ack
1957.838,1,Rx Ack
1957.842,1,Tx Data
1957.842,8,Rx Data
1957.846,1,Tx Data
1957.846,8,Rx Data
1957.846,8,Tx Ack
1957.847,1,Rx Ack
1957.850,1,Tx Ack
1957.850,8,Rx Ack
1957.850,8,Tx Ack
1957.850,1,Rx Ack
1957.850,1,Tx Ack
1957.851,8,Rx Ack
1959.001,10,Tx Ack
1959.001,5,Rx Ack
1959.001,5,Tx Ack
1959.001,10,Rx Ack
1959.005,5,Tx Data
1959.006,10,Rx Data
1959.006,10,Tx Ack
1959.006,5,Rx Ack
1959.009,5,Tx Data
1959.010,10,Rx Data
1959.014,5,Tx Data
1959.014,10,Rx Data
1959.014,10,Tx Ack
1959.014,5,Rx Ack
1959.018,5,Tx Data
1959.018,10,Rx Data
1959.022,5,Tx Data
1959.022,10,Rx Data
1959.022,10,Tx Ack
1959.022,5,Rx Ack
1959.026,5,Tx Data
1959.026,10,Rx Data
1959.030,5,Tx Data
1959.030,10,Rx Data
1959.030,10,Tx Ack
1959.030,5,Rx Ack
1959.034,5,Tx Data
1959.034,10,Rx Data
1959.038,5,Tx Data
1959.038,10,Rx Data
1959.038,10,Tx Ack
1959.038,5,Rx Ack
1959.042,5,Tx Data
1959.042,10,Rx Data
1959.046,5,Tx Data
1959.047,10,Rx Data
1959.047,10,Tx Ack
1959.047,5,Rx Ack
1959.050,5,Tx Ack
1959.050,10,Rx Ack
1959.050,10,Tx Ack
1959.050,5,Rx Ack
1959.050,5,Tx Ack
1959.050,10,Rx Ack
1959.801,0,Tx Ack
1959.801,3,Rx Ack
1959.801,3,Tx Ack
1959.801,0,Rx Ack
1959.805,3,Tx Data
1959.806,0,Rx Data
1959.806,0,Tx Ack
1959.806,3,Rx Ack
1959.809,3,Tx Data
1959.810,0,Rx Data
1959.814,3,Tx Data
1959.814,0,Rx Data
1959.814,0,Tx Ack
1959.814,3,Rx Ack
1959.818,3,Tx Data
1959.818,0,Rx Data
1959.822,3,Tx Data
1959.822,0,Rx Data
1959.822,0,Tx Ack
1959.822,3,Rx Ack
1959.826,3,Tx Data
1959.826,0,Rx Data
1959.830,3,Tx Data
1959.830,0,Rx Data
1959.830,0,Tx Ack
1959.830,3,Rx Ack
1959.834,3,Tx Data
1959.834,0,Rx Data
1959.838,3,Tx Data
1959.838,0,Rx Data
1959.838,0,Tx Ack
1959.838,3,Rx Ack
1959.842,3,Tx Data
1959.842,0,Rx Data
1959.846,3,Tx Data
1959.847,0,Rx Data
1959.847,0,Tx Ack
1959.847,3,Rx Ack
1959.850,3,Tx Ack
1959.850,0,Rx Ack
1959.850,0,Tx Ack
1959.850,3,Rx Ack
1959.850,3,Tx Ack
1959.850,0,Rx Ack
1960.001,4,Tx Ack
1960.001,0,Rx Ack
1960.001,0,Tx Ack
1960.001,4,Rx Ack
1960.005,0,Tx Data
1960.006,4,Rx Data
1960.006,4,Tx Ack
1960.006,0,Rx Ack
1960.009,0,Tx Data
1960.010,4,Rx Data
1960.014,0,Tx Data
1960.014,4,Rx Data
1960.014,4,Tx Ack
1960.014,0,Rx Ack
1960.018,0,Tx Data
1960.018,4,Rx Data
1960.022,0,Tx Data
1960.022,4,Rx Data
1960.022,4,Tx Ack
1960.022,0,Rx Ack
1960.026,0,Tx Data
1960.026,4,Rx Data
1960.030,0,Tx Data
1960.030,4,Rx Data
1960.030,4,Tx Ack
1960.030,0,Rx Ack
1960.034,0,Tx Data
1960.034,4,Rx Data
1960.038,0,Tx Data
1960.038,4,Rx Data
1960.038,4,Tx Ack
1960.038,0,Rx Ack
1960.042,0,Tx Data
1960.042,4,Rx Data
1960.046,0,Tx Data
1960.047,4,Rx Data
1960.047,4,Tx Ack
1960.047,0,Rx Ack
1960.050,0,Tx Ack
1960.050,4,Rx Ack
1960.050,4,Tx Ack
1960.050,0,Rx Ack
1960.050,0,Tx Ack
1960.050,4,Rx Ack
1960.201,11,Tx Ack
1960.201,0,Rx Ack
1960.201,0,Tx Ack
1960.201,11,Rx Ack
1960.205,0,Tx Data
1960.206,11,Rx Data
1960.206,11,Tx Ack
1960.206,0,Rx Ack
1960.209,0,Tx Data
1960.210,11,Rx Data
1960.214,0,Tx Data
1960.214,11,Rx Data
1960.214,11,Tx Ack
1960.214,0,Rx Ack
1960.218,0,Tx Data
1960.218,11,Rx Data
1960.222,0,Tx Data
1960.222,11,Rx Data
1960.222,11,Tx Ack
1960.222,0,Rx Ack
1960.226,0,Tx Data
1960.226,11,Rx Data
1960.230,0,Tx Data
1960.230,11,Rx Data
1960.230,11,Tx Ack
1960.230,0,Rx Ack
1960.234,0,Tx Data
1960.234,11,Rx Data
1960.238,0,Tx Data
1960.238,11,Rx Data
1960.238,11,Tx Ack
1960.238,0,Rx Ack
1960.242,0,Tx Data
1960.242,11,Rx Data
1960.246,0,Tx Data
1960.246,11,Rx Data
1960.246,11,Tx Ack
1960.247,0,Rx Ack
1960.250,0,Tx Ack
1960.250,11,Rx Ack
1960.250,11,Tx Ack
1960.250,0,Rx Ack
1960.250,0,Tx Ack
1960.250,11,Rx Ack
1960.401,13,Tx Ack
1960.401,5,Rx Ack
1960.401,5,Tx Ack
1960.401,13,Rx Ack
1960.405,5,Tx Data
1960.406,13,Rx Data
1960.406,13,Tx Ack
1960.406,5,Rx Ack
1960.409,5,Tx Data
1960.410,13,Rx Data
1960.414,5,Tx Data
1960.414,13,Rx Data
1960.414,13,Tx Ack
1960.414,5,Rx Ack
1960.418,5,Tx Data
1960.418,13,Rx Data
1960.422,5,Tx Data
1960.422,13,Rx Data
1960.422,13,Tx Ack
1960.422,5,Rx Ack
1960.426,5,Tx Data
1960.426,13,Rx Data
1960.430,5,Tx Data
1960.430,13,Rx Data
1960.430,13,Tx Ack
1960.430,5,Rx Ack
1960.434,5,Tx Data
1960.434,13,Rx Data
1960.438,5,Tx Data
1960.438,13,Rx Data
1960.438,13,Tx Ack
1960.438,5,Rx Ack
1960.442,5,Tx Data
1960.442,13,Rx Data
1960.446,5,Tx Data
1960.447,13,Rx Data
1960.447,13,Tx Ack
1960.447,5,Rx Ack
1960.450,5,Tx Ack
1960.450,13,Rx Ack
1960.450,13,Tx Ack
1960.450,5,Rx Ack
1960.450,5,Tx Ack
1960.450,13,Rx Ack
1960.601,5,Tx Ack
1960.601,13,Rx Ack
1960.601,13,Tx Ack
1960.601,5,Rx Ack
1960.605,13,Tx Data
1960.606,5,Rx Data
1960.606,5,Tx Ack
1960.606,13,Rx Ack
1960.609,13,Tx Data
1960.610,5,Rx Data
1960.614,13,Tx Data
1960.614,5,Rx Data
1960.614,5,Tx Ack
1960.614,13,Rx Ack
1960.618,13,Tx Data
1960.618,5,Rx Data
1960.622,13,Tx Data
1960.622,5,Rx Data
1960.622,5,Tx Ack
1960.622,13,Rx Ack
1960.626,13,Tx Data
1960.626,5,Rx Data
1960.630,13,Tx Data
1960.630,5,Rx Data
1960.630,5,Tx Ack
1960.630,13,Rx Ack
1960.634,13,Tx Data
1960.634,5,Rx Data
1960.638,13,Tx Data
1960.638,5,Rx Data
1960.638,5,Tx Ack
1960.638,13,Rx Ack
1960.642,13,Tx Data
1960.642,5,Rx Data
1960.646,13,Tx Data
1960.647,5,Rx Data
1960.647,5,Tx Ack
1960.647,13,Rx Ack
1960.650,13,Tx Ack
1960.650,5,Rx Ack
1960.650,5,Tx Ack
1960.650,13,Rx Ack
1960.650,13,Tx Ack
1960.651,5,Rx Ack
1961.207,3,Tx Ack
1961.208,11,Rx Ack
1961.208,11,Tx Ack
1961.208,3,Rx Ack
1961.212,11,Tx Data
1961.212,3,Rx Data
1961.212,3,Tx Ack
1961.212,11,Rx Ack
1961.216,11,Tx Data
1961.216,3,Rx Data
1961.220,11,Tx Data
1961.220,3,Rx Data
1961.220,3,Tx Ack
1961.220,11,Rx Ack
1961.224,11,Tx Data
1961.224,3,Rx Data
1961.228,11,Tx Data
1961.228,3,Rx Data
1961.228,3,Tx Ack
1961.229,11,Rx Ack
1961.232,11,Tx Data
1961.232,3,Rx Data
1961.236,11,Tx Data
1961.237,3,Rx Data
1961.237,3,Tx Ack
1961.237,11,Rx Ack
1961.240,11,Tx Data
1961.241,3,Rx Data
1961.245,11,Tx Data
1961.245,3,Rx Data
1961.245,3,Tx Ack
1961.245,11,Rx Ack
1961.249,11,Tx Data
1961.249,3,Rx Data
1961.250,11,Tx Ack
1961.250,3,Rx Ack
1961.250,3,Tx Ack
1961.250,11,Rx Ack
1961.250,11,Tx Ack
1961.251,3,Rx Ack
1961.801,10,Tx Ack
1961.801,0,Rx Ack
1961.801,0,Tx Ack
1961.801,10,Rx Ack
1961.805,0,Tx Data
1961.806,10,Rx Data
1961.806,10,Tx Ack
1961.806,0,Rx Ack
1961.809,0,Tx Data
1961.810,10,Rx Data
1961.814,0,Tx Data
1961.814,10,Rx Data
1961.814,10,Tx Ack
1961.814,0,Rx Ack
1961.818,0,Tx Data
1961.818,10,Rx Data
1961.822,0,Tx Data
1961.822,10,Rx Data
1961.822,10,Tx Ack
1961.822,0,Rx Ack
1961.826,0,Tx Data
1961.826,10,Rx Data
1961.830,0,Tx Data
1961.830,10,Rx Data
1961.830,10,Tx Ack
1961.830,0,Rx Ack
1961.834,0,Tx Data
1961.834,10,Rx Data
1961.838,0,Tx Data
1961.838,10,Rx Data
1961.838,10,Tx Ack
1961.838,0,Rx Ack
1961.842,0,Tx Data
1961.842,10,Rx Data
1961.846,0,Tx Data
1961.847,10,Rx Data
1961.847,10,Tx Ack
1961.847,0,Rx Ack
1961.850,0,Tx Ack
1961.850,10,Rx Ack
1961.850,10,Tx Ack
1961.850,0,Rx Ack
1961.850,0,Tx Ack
1961.850,10,Rx Ack
1962.801,0,Tx Ack
1962.801,13,Rx Ack
1962.801,13,Tx Ack
1962.801,0,Rx Ack
1962.805,13,Tx Data
1962.806,0,Rx Data
1962.806,0,Tx Ack
1962.806,13,Rx Ack
1962.809,13,Tx Data
1962.810,0,Rx Data
1962.814,13,Tx Data
1962.814,0,Rx Data
1962.814,0,Tx Ack
1962.814,13,Rx Ack
1962.818,13,Tx Data
1962.818,0,Rx Data
1962.822,13,Tx Data
1962.822,0,Rx Data
1962.822,0,Tx Ack
1962.822,13,Rx Ack
1962.826,13,Tx Data
1962.826,0,Rx Data
1962.830,13,Tx Data
1962.830,0,Rx Data
1962.830,0,Tx Ack
1962.830,13,Rx Ack
1962.834,13,Tx Data
1962.834,0,Rx Data
1962.838,13,Tx Data
1962.838,0,Rx Data
1962.838,0,Tx Ack
1962.838,13,Rx Ack
1962.842,13,Tx Data
1962.842,0,Rx Data
1962.846,13,Tx Data
1962.846,0,Rx Data
1962.846,0,Tx Ack
1962.847,13,Rx Ack
1962.850,13,Tx Ack
1962.850,0,Rx Ack
1962.850,0,Tx Ack
1962.850,13,Rx Ack
1962.850,13,Tx Ack
1962.850,0,Rx Ack
1963.004,11,Tx Ack
1963.005,1,Rx Ack
1963.005,1,Tx Ack
1963.005,11,Rx Ack
1963.009,1,Tx Data
1963.009,11,Rx Data
1963.009,11,Tx Ack
1963.009,1,Rx Ack
1963.013,1,Tx Data
1963.013,11,Rx Data
1963.017,1,Tx Data
1963.017,11,Rx Data
1963.017,11,Tx Ack
1963.017,1,Rx Ack
1963.021,1,Tx Data
1963.021,11,Rx Data
1963.025,1,Tx Data
1963.025,11,Rx Data
1963.025,11,Tx Ack
1963.026,1,Rx Ack
1963.029,1,Tx Data
1963.029,11,Rx Data
1963.033,1,Tx Data
1963.034,11,Rx Data
1963.034,11,Tx Ack
1963.034,1,Rx Ack
1963.037,1,Tx Data
1963.038,11,Rx Data
1963.042,1,Tx Data
1963.042,11,Rx Data
1963.042,11,Tx Ack
1963.042,1,Rx Ack
1963.046,1,Tx Data
1963.046,11,Rx Data
1963.050,1,Tx Data
1963.050,11,Rx Data
1963.050,11,Tx Ack
1963.050,1,Tx Ack
1963.050,1,Rx Ack
1963.050,11,Rx Ack
1963.050,11,Tx Ack
1963.050,1,Rx Ack
1963.050,1,Tx Ack
1963.051,11,Rx Ack
1963.401,8,Tx Ack
1963.401,2,Rx Ack
1963.401,2,Tx Ack
1963.401,8,Rx Ack
1963.405,2,Tx Data
1963.406,8,Rx Data
1963.406,8,Tx Ack
1963.406,2,Rx Ack
1963.409,2,Tx Data
1963.410,8,Rx Data
1963.414,2,Tx Data
1963.414,8,Rx Data
1963.414,8,Tx Ack
1963.414,2,Rx Ack
1963.418,2,Tx Data
1963.418,8,Rx Data
1963.422,2,Tx Data
1963.422,8,Rx Data
1963.422,8,Tx Ack
1963.422,2,Rx Ack
1963.426,2,Tx Data
1963.426,8,Rx Data
1963.430,2,Tx Data
1963.430,8,Rx Data
1963.430,8,Tx Ack
1963.430,2,Rx Ack
1963.434,2,Tx Data
1963.434,8,Rx Data
1963.438,2,Tx Data
1963.438,8,Rx Data
1963.438,8,Tx Ack
1963.438,2,Rx Ack
1963.442,2,Tx Data
1963.442,8,Rx Data
1963.446,2,Tx Data
1963.447,8,Rx Data
1963.447,8,Tx Ack
1963.447,2,Rx Ack
1963.450,2,Tx Ack
1963.450,8,Rx Ack
1963.450,8,Tx Ack
1963.450,2,Rx Ack
1963.450,2,Tx Ack
1963.450,8,Rx Ack
1963.801,1,Tx Ack
1963.801,7,Rx Ack
1963.801,7,Tx Ack
1963.802,1,Rx Ack
1963.805,7,Tx Data
1963.806,1,Rx Data
1963.806,1,Tx Ack
1963.806,7,Rx Ack
1963.809,7,Tx Data
1963.810,1,Rx Data
1963.814,7,Tx Data
1963.814,1,Rx Data
1963.814,1,Tx Ack
1963.814,7,Rx Ack
1963.818,7,Tx Data
1963.818,1,Rx Data
1963.822,7,Tx Data
1963.822,1,Rx Data
1963.822,1,Tx Ack
1963.822,7,Rx Ack
1963.826,7,Tx Data
1963.826,1,Rx Data
1963.830,7,Tx Data
1963.830,1,Rx Data
1963.830,1,Tx Ack
1963.830,7,Rx Ack
1963.834,7,Tx Data
1963.834,1,Rx Data
1963.838,7,Tx Data
1963.838,1,Rx Data
1963.838,1,Tx Ack
1963.838,7,Rx Ack
1963.842,7,Tx Data
1963.842,1,Rx Data
1963.846,7,Tx Data
1963.847,1,Rx Data
1963.847,1,Tx Ack
1963.847,7,Rx Ack
1963.850,7,Tx Ack
1963.850,1,Rx Ack
1963.850,1,Tx Ack
1963.850,7,Rx Ack
1963.850,7,Tx Ack
1963.850,1,Rx Ack
1964.601,5,Tx Ack
1964.601,10,Rx Ack
1964.601,10,Tx Ack
1964.601,5,Rx Ack
1964.605,10,Tx Data
1964.606,5,Rx Data
1964.606,5,Tx Ack
1964.606,10,Rx Ack
1964.609,10,Tx Data
1964.610,5,Rx Data
1964.614,10,Tx Data
1964.614,5,Rx Data
1964.614,5,Tx Ack
1964.614,10,Rx Ack
1964.618,10,Tx Data
1964.618,5,Rx Data
1964.622,10,Tx Data
1964.622,5,Rx Data
1964.622,5,Tx Ack
1964.622,10,Rx Ack
1964.626,10,Tx Data
1964.626,5,Rx Data
1964.630,10,Tx Data
1964.630,5,Rx Data
1964.630,5,Tx Ack
1964.630,10,Rx Ack
1964.634,10,Tx Data
1964.634,5,Rx Data
1964.638,10,Tx Data
1964.638,5,Rx Data
1964.638,5,Tx Ack
1964.638,10,Rx Ack
1964.642,10,Tx Data
1964.642,5,Rx Data
1964.646,10,Tx Data
1964.646,5,Rx Data
1964.646,5,Tx Ack
1964.647,10,Rx Ack
1964.650,10,Tx Ack
1964.650,5,Rx Ack
1964.650,5,Tx Ack
1964.650,10,Rx Ack
1964.650,10,Tx Ack
1964.650,5,Rx Ack
1965.201,4,Tx Ack
1965.201,6,Rx Ack
1965.201,6,Tx Ack
1965.201,4,Rx Ack
1965.205,6,Tx Data
1965.206,4,Rx Data
1965.206,4,Tx Ack
1965.206,6,Rx Ack
1965.209,6,Tx Data
1965.210,4,Rx Data
1965.214,6,Tx Data
1965.214,4,Rx Data
1965.214,4,Tx Ack
1965.214,6,Rx Ack
1965.218,6,Tx Data
1965.218,4,Rx Data
1965.222,6,Tx Data
1965.222,4,Rx Data
1965.222,4,Tx Ack
1965.222,6,Rx Ack
1965.226,6,Tx Data
1965.226,4,Rx Data
1965.230,6,Tx Data
1965.230,4,Rx Data
1965.230,4,Tx Ack
1965.230,6,Rx Ack
1965.234,6,Tx Data
1965.234,4,Rx Data
1965.238,6,Tx Data
1965.238,4,Rx Data
1965.238,4,Tx Ack
1965.238,6,Rx Ack
1965.242,6,Tx Data
1965.242,4,Rx Data
1965.246,6,Tx Data
1965.246,4,Rx Data
1965.246,4,Tx Ack
1965.247,6,Rx Ack
1965.250,6,Tx Ack
1965.250,4,Rx Ack
1965.250,4,Tx Ack
1965.250,6,Rx Ack
1965.250,6,Tx Ack
1965.250,4,Rx Ack
